feature_idx,feature_name,feature_value,feature_weight,contribution,abs_contribution,direction,model,fingerprint,protocol,fold,model_short,smiles,category,true_label,pred_ood,pred_random
342,ecfp4_feature_342,1.0,0.2908468829602478,0.2908468829602478,0.2908468829602478,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,COc1cc(OC)cc(N(Cc2ccccc2Cl)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,both_correct,False,0.0149723415999906,0.4980879380698464
377,ecfp4_feature_377,1.0,-0.266605555838167,-0.266605555838167,0.266605555838167,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,COc1cc(OC)cc(N(Cc2ccccc2Cl)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,both_correct,False,0.0149723415999906,0.4980879380698464
161,ecfp4_feature_161,1.0,-0.2592471825942191,-0.2592471825942191,0.2592471825942191,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,COc1cc(OC)cc(N(Cc2ccccc2Cl)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,both_correct,False,0.0149723415999906,0.4980879380698464
73,ecfp4_feature_73,1.0,-0.2585189504953143,-0.2585189504953143,0.2585189504953143,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,COc1cc(OC)cc(N(Cc2ccccc2Cl)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,both_correct,False,0.0149723415999906,0.4980879380698464
175,ecfp4_feature_175,1.0,0.24855236240864548,0.24855236240864548,0.24855236240864548,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,COc1cc(OC)cc(N(Cc2ccccc2Cl)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,both_correct,False,0.0149723415999906,0.4980879380698464
781,ecfp4_feature_781,1.0,-0.2398762549940147,-0.2398762549940147,0.2398762549940147,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,COc1cc(OC)cc(N(Cc2ccccc2Cl)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,both_correct,False,0.0149723415999906,0.4980879380698464
726,ecfp4_feature_726,1.0,-0.22126010118644485,-0.22126010118644485,0.22126010118644485,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,COc1cc(OC)cc(N(Cc2ccccc2Cl)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,both_correct,False,0.0149723415999906,0.4980879380698464
875,ecfp4_feature_875,1.0,0.21253958735822534,0.21253958735822534,0.21253958735822534,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,COc1cc(OC)cc(N(Cc2ccccc2Cl)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,both_correct,False,0.0149723415999906,0.4980879380698464
92,ecfp4_feature_92,1.0,-0.21068015247492897,-0.21068015247492897,0.21068015247492897,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,COc1cc(OC)cc(N(Cc2ccccc2Cl)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,both_correct,False,0.0149723415999906,0.4980879380698464
458,ecfp4_feature_458,1.0,0.780680540786541,0.780680540786541,0.780680540786541,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
312,ecfp4_feature_312,1.0,0.6496975265604739,0.6496975265604739,0.6496975265604739,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
730,ecfp4_feature_730,1.0,0.4627373862197548,0.4627373862197548,0.4627373862197548,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
111,ecfp4_feature_111,1.0,0.4380196607986565,0.4380196607986565,0.4380196607986565,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
5,ecfp4_feature_5,1.0,-0.3879698444190492,-0.3879698444190492,0.3879698444190492,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
693,ecfp4_feature_693,1.0,0.3819801507766705,0.3819801507766705,0.3819801507766705,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
680,ecfp4_feature_680,1.0,-0.35706664625778034,-0.35706664625778034,0.35706664625778034,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
966,ecfp4_feature_966,1.0,0.34997053976486175,0.34997053976486175,0.34997053976486175,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
425,ecfp4_feature_425,1.0,0.3467500226906773,0.3467500226906773,0.3467500226906773,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
378,ecfp4_feature_378,1.0,0.33517934879599487,0.33517934879599487,0.33517934879599487,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
652,ecfp4_feature_652,1.0,-0.3344497266430561,-0.3344497266430561,0.3344497266430561,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
792,ecfp4_feature_792,1.0,0.32142899695395355,0.32142899695395355,0.32142899695395355,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
191,ecfp4_feature_191,1.0,0.30578460888894293,0.30578460888894293,0.30578460888894293,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
960,ecfp4_feature_960,1.0,0.29889757749625195,0.29889757749625195,0.29889757749625195,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
562,ecfp4_feature_562,1.0,0.28872040913004937,0.28872040913004937,0.28872040913004937,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
842,ecfp4_feature_842,1.0,-0.28615400272070596,-0.28615400272070596,0.28615400272070596,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
843,ecfp4_feature_843,1.0,0.27679466790463125,0.27679466790463125,0.27679466790463125,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
795,ecfp4_feature_795,1.0,0.2616430084828666,0.2616430084828666,0.2616430084828666,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
667,ecfp4_feature_667,1.0,0.2548156439967968,0.2548156439967968,0.2548156439967968,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
128,ecfp4_feature_128,1.0,0.25446565041344826,0.25446565041344826,0.25446565041344826,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,both_wrong,False,0.9587241560388068,0.5410868452832073
721,ecfp4_feature_721,1.0,0.6176987330669322,0.6176987330669322,0.6176987330669322,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
389,ecfp4_feature_389,1.0,-0.47140817400615354,-0.47140817400615354,0.47140817400615354,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
9,ecfp4_feature_9,1.0,-0.4702608435482479,-0.4702608435482479,0.4702608435482479,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
644,ecfp4_feature_644,1.0,-0.46712479463199263,-0.46712479463199263,0.46712479463199263,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
723,ecfp4_feature_723,1.0,0.4246621279745487,0.4246621279745487,0.4246621279745487,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
586,ecfp4_feature_586,1.0,-0.4232991310639582,-0.4232991310639582,0.4232991310639582,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
966,ecfp4_feature_966,1.0,0.34997053976486175,0.34997053976486175,0.34997053976486175,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
378,ecfp4_feature_378,1.0,0.33517934879599487,0.33517934879599487,0.33517934879599487,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
431,ecfp4_feature_431,1.0,-0.3265662543000253,-0.3265662543000253,0.3265662543000253,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
214,ecfp4_feature_214,1.0,0.32201193416200147,0.32201193416200147,0.32201193416200147,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
990,ecfp4_feature_990,1.0,-0.2791018730442388,-0.2791018730442388,0.2791018730442388,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
661,ecfp4_feature_661,1.0,-0.27453857295691564,-0.27453857295691564,0.27453857295691564,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
175,ecfp4_feature_175,1.0,0.24855236240864548,0.24855236240864548,0.24855236240864548,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
726,ecfp4_feature_726,1.0,-0.22126010118644485,-0.22126010118644485,0.22126010118644485,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
650,ecfp4_feature_650,1.0,0.19631329875335934,0.19631329875335934,0.19631329875335934,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
932,ecfp4_feature_932,1.0,0.18482649654244734,0.18482649654244734,0.18482649654244734,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
744,ecfp4_feature_744,1.0,0.1830961426675296,0.1830961426675296,0.1830961426675296,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
935,ecfp4_feature_935,1.0,0.17752109491966728,0.17752109491966728,0.17752109491966728,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
692,ecfp4_feature_692,1.0,0.16577238434629116,0.16577238434629116,0.16577238434629116,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
46,ecfp4_feature_46,1.0,0.16169433514029496,0.16169433514029496,0.16169433514029496,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,ood_correct_random_wrong,False,0.0708687698400069,0.9073488658379932
458,ecfp4_feature_458,1.0,0.780680540786541,0.780680540786541,0.780680540786541,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
745,ecfp4_feature_745,1.0,0.6226779489370937,0.6226779489370937,0.6226779489370937,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
389,ecfp4_feature_389,1.0,-0.47140817400615354,-0.47140817400615354,0.47140817400615354,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
168,ecfp4_feature_168,1.0,-0.43017718095297364,-0.43017718095297364,0.43017718095297364,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
723,ecfp4_feature_723,1.0,0.4246621279745487,0.4246621279745487,0.4246621279745487,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
194,ecfp4_feature_194,1.0,-0.39890891463478406,-0.39890891463478406,0.39890891463478406,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
456,ecfp4_feature_456,1.0,0.38474918927298885,0.38474918927298885,0.38474918927298885,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
378,ecfp4_feature_378,1.0,0.33517934879599487,0.33517934879599487,0.33517934879599487,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
593,ecfp4_feature_593,1.0,0.2944201615983182,0.2944201615983182,0.2944201615983182,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
401,ecfp4_feature_401,1.0,0.27259607010118353,0.27259607010118353,0.27259607010118353,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
630,ecfp4_feature_630,1.0,-0.25958351862357193,-0.25958351862357193,0.25958351862357193,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
175,ecfp4_feature_175,1.0,0.24855236240864548,0.24855236240864548,0.24855236240864548,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
742,ecfp4_feature_742,1.0,-0.2484980173604818,-0.2484980173604818,0.2484980173604818,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
278,ecfp4_feature_278,1.0,-0.2388165829841265,-0.2388165829841265,0.2388165829841265,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
726,ecfp4_feature_726,1.0,-0.22126010118644485,-0.22126010118644485,0.22126010118644485,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
428,ecfp4_feature_428,1.0,0.2101388985904997,0.2101388985904997,0.2101388985904997,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
205,ecfp4_feature_205,1.0,-0.2066431413564227,-0.2066431413564227,0.2066431413564227,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
974,ecfp4_feature_974,1.0,-0.1879450524314135,-0.1879450524314135,0.1879450524314135,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
718,ecfp4_feature_718,1.0,0.18545271901593688,0.18545271901593688,0.18545271901593688,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
935,ecfp4_feature_935,1.0,0.17752109491966728,0.17752109491966728,0.17752109491966728,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Oc1ccc(-c2nc(Cl)c(-c3ccccc3)c(Oc3ccc(OCCN4CCCC4)cc3)n2)cc1,ood_wrong_random_correct,True,0.1908405041016295,0.9015198655828178
394,ecfp4_feature_394,1.0,0.6674009810522692,0.6674009810522692,0.6674009810522692,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,COC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4ccc(F)c(C(F)(F)F)c4)cc3)ccn2)c1,both_correct,True,0.9939237631264698,0.5047395988894529
184,ecfp4_feature_184,1.0,0.585169536768701,0.585169536768701,0.585169536768701,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,COC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4ccc(F)c(C(F)(F)F)c4)cc3)ccn2)c1,both_correct,True,0.9939237631264698,0.5047395988894529
