feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance
6,ecfp4_bit_6,0.0,,False,0.0,79
7,ecfp4_bit_7,0.0,,False,0.0,80
8,ecfp4_bit_8,0.0,,False,0.0,81
9,ecfp4_bit_9,0.0,,False,0.0,82
10,ecfp4_bit_10,0.0,,False,0.0,83
11,ecfp4_bit_11,0.0,,False,0.0,84
12,ecfp4_bit_12,0.0,,False,0.0,85
13,ecfp4_bit_13,0.0,,False,0.0,86
14,ecfp4_bit_14,0.0,,False,0.0,87
15,ecfp4_bit_15,0.0,,False,0.0,88
16,ecfp4_bit_16,0.0,,False,0.0,89
17,ecfp4_bit_17,0.0,,False,0.0,90
18,ecfp4_bit_18,0.0,,False,0.0,91
19,ecfp4_bit_19,0.0,,False,0.0,92
20,ecfp4_bit_20,0.0,,False,0.0,93
21,ecfp4_bit_21,0.0,,False,0.0,94
22,ecfp4_bit_22,0.0,,False,0.0,95
23,ecfp4_bit_23,0.0,,False,0.0,96
24,ecfp4_bit_24,0.0,,False,0.0,97
25,ecfp4_bit_25,0.0,,False,0.0,98
26,ecfp4_bit_26,0.0,,False,0.0,99
27,ecfp4_bit_27,0.0,,False,0.0,100
28,ecfp4_bit_28,0.0,,False,0.0,101
29,ecfp4_bit_29,0.0,,False,0.0,102
30,ecfp4_bit_30,0.0,,False,0.0,103
32,ecfp4_bit_32,0.0,,False,0.0,104
33,ecfp4_bit_33,0.0,,False,0.0,105
34,ecfp4_bit_34,0.0,,False,0.0,106
35,ecfp4_bit_35,0.0,,False,0.0,107
36,ecfp4_bit_36,0.0,,False,0.0,108
37,ecfp4_bit_37,0.0,,False,0.0,109
38,ecfp4_bit_38,0.0,,False,0.0,110
39,ecfp4_bit_39,0.0,,False,0.0,111
40,ecfp4_bit_40,0.0,,False,0.0,112
41,ecfp4_bit_41,0.0,,False,0.0,113
42,ecfp4_bit_42,0.0,,False,0.0,114
43,ecfp4_bit_43,0.0,,False,0.0,115
44,ecfp4_bit_44,0.0,,False,0.0,116
45,ecfp4_bit_45,0.0,,False,0.0,117
46,ecfp4_bit_46,0.0,,False,0.0,118
47,ecfp4_bit_47,0.0,,False,0.0,119
48,ecfp4_bit_48,0.0,,False,0.0,120
49,ecfp4_bit_49,0.0,,False,0.0,121
50,ecfp4_bit_50,0.0,,False,0.0,122
51,ecfp4_bit_51,0.0,,False,0.0,123
52,ecfp4_bit_52,0.0,,False,0.0,124
53,ecfp4_bit_53,0.0,,False,0.0,125
55,ecfp4_bit_55,0.0,,False,0.0,126
56,ecfp4_bit_56,0.0,,False,0.0,127
57,ecfp4_bit_57,0.0,,False,0.0,128
58,ecfp4_bit_58,0.0,,False,0.0,129
59,ecfp4_bit_59,0.0,,False,0.0,130
60,ecfp4_bit_60,0.0,,False,0.0,131
61,ecfp4_bit_61,0.0,,False,0.0,132
63,ecfp4_bit_63,0.0,,False,0.0,133
65,ecfp4_bit_65,0.0,,False,0.0,134
66,ecfp4_bit_66,0.0,,False,0.0,135
67,ecfp4_bit_67,0.0,,False,0.0,136
68,ecfp4_bit_68,0.0,,False,0.0,137
69,ecfp4_bit_69,0.0,,False,0.0,138
70,ecfp4_bit_70,0.0,,False,0.0,139
71,ecfp4_bit_71,0.0,,False,0.0,140
72,ecfp4_bit_72,0.0,,False,0.0,141
73,ecfp4_bit_73,0.0,,False,0.0,142
74,ecfp4_bit_74,0.0,,False,0.0,143
75,ecfp4_bit_75,0.0,,False,0.0,144
76,ecfp4_bit_76,0.0,,False,0.0,145
77,ecfp4_bit_77,0.0,,False,0.0,146
78,ecfp4_bit_78,0.0,,False,0.0,147
79,ecfp4_bit_79,0.0,,False,0.0,148
81,ecfp4_bit_81,0.0,,False,0.0,149
82,ecfp4_bit_82,0.0,,False,0.0,150
83,ecfp4_bit_83,0.0,,False,0.0,151
85,ecfp4_bit_85,0.0,,False,0.0,152
86,ecfp4_bit_86,0.0,,False,0.0,153
87,ecfp4_bit_87,0.0,,False,0.0,154
88,ecfp4_bit_88,0.0,,False,0.0,155
89,ecfp4_bit_89,0.0,,False,0.0,156
90,ecfp4_bit_90,0.0,,False,0.0,157
91,ecfp4_bit_91,0.0,,False,0.0,158
92,ecfp4_bit_92,0.0,,False,0.0,159
93,ecfp4_bit_93,0.0,,False,0.0,160
94,ecfp4_bit_94,0.0,,False,0.0,161
95,ecfp4_bit_95,0.0,,False,0.0,162
96,ecfp4_bit_96,0.0,,False,0.0,163
97,ecfp4_bit_97,0.0,,False,0.0,164
98,ecfp4_bit_98,0.0,,False,0.0,165
99,ecfp4_bit_99,0.0,,False,0.0,166
100,ecfp4_bit_100,0.0,,False,0.0,167
101,ecfp4_bit_101,0.0,,False,0.0,168
102,ecfp4_bit_102,0.0,,False,0.0,169
103,ecfp4_bit_103,0.0,,False,0.0,170
104,ecfp4_bit_104,0.0,,False,0.0,171
105,ecfp4_bit_105,0.0,,False,0.0,172
106,ecfp4_bit_106,0.0,,False,0.0,173
107,ecfp4_bit_107,0.0,,False,0.0,174
108,ecfp4_bit_108,0.0,,False,0.0,175
109,ecfp4_bit_109,0.0,,False,0.0,176
110,ecfp4_bit_110,0.0,,False,0.0,177
111,ecfp4_bit_111,0.0,,False,0.0,178
112,ecfp4_bit_112,0.0,,False,0.0,179
113,ecfp4_bit_113,0.0,,False,0.0,180
115,ecfp4_bit_115,0.0,,False,0.0,181
116,ecfp4_bit_116,0.0,,False,0.0,182
117,ecfp4_bit_117,0.0,,False,0.0,183
118,ecfp4_bit_118,0.0,,False,0.0,184
119,ecfp4_bit_119,0.0,,False,0.0,185
120,ecfp4_bit_120,0.0,,False,0.0,186
121,ecfp4_bit_121,0.0,,False,0.0,187
122,ecfp4_bit_122,0.0,,False,0.0,188
123,ecfp4_bit_123,0.0,,False,0.0,189
124,ecfp4_bit_124,0.0,,False,0.0,190
125,ecfp4_bit_125,0.0,,False,0.0,191
126,ecfp4_bit_126,0.0,,False,0.0,192
127,ecfp4_bit_127,0.0,,False,0.0,193
129,ecfp4_bit_129,0.0,,False,0.0,194
130,ecfp4_bit_130,0.0,,False,0.0,195
131,ecfp4_bit_131,0.0,,False,0.0,196
132,ecfp4_bit_132,0.0,,False,0.0,197
133,ecfp4_bit_133,0.0,,False,0.0,198
134,ecfp4_bit_134,0.0,,False,0.0,199
135,ecfp4_bit_135,0.0,,False,0.0,200
136,ecfp4_bit_136,0.0,,False,0.0,201
137,ecfp4_bit_137,0.0,,False,0.0,202
138,ecfp4_bit_138,0.0,,False,0.0,203
139,ecfp4_bit_139,0.0,,False,0.0,204
141,ecfp4_bit_141,0.0,,False,0.0,205
142,ecfp4_bit_142,0.0,,False,0.0,206
143,ecfp4_bit_143,0.0,,False,0.0,207
144,ecfp4_bit_144,0.0,,False,0.0,208
145,ecfp4_bit_145,0.0,,False,0.0,209
146,ecfp4_bit_146,0.0,,False,0.0,210
147,ecfp4_bit_147,0.0,,False,0.0,211
148,ecfp4_bit_148,0.0,,False,0.0,212
149,ecfp4_bit_149,0.0,,False,0.0,213
150,ecfp4_bit_150,0.0,,False,0.0,214
151,ecfp4_bit_151,0.0,,False,0.0,215
152,ecfp4_bit_152,0.0,,False,0.0,216
153,ecfp4_bit_153,0.0,,False,0.0,217
154,ecfp4_bit_154,0.0,,False,0.0,218
155,ecfp4_bit_155,0.0,,False,0.0,219
156,ecfp4_bit_156,0.0,,False,0.0,220
157,ecfp4_bit_157,0.0,,False,0.0,221
158,ecfp4_bit_158,0.0,,False,0.0,222
159,ecfp4_bit_159,0.0,,False,0.0,223
160,ecfp4_bit_160,0.0,,False,0.0,224
161,ecfp4_bit_161,0.0,,False,0.0,225
162,ecfp4_bit_162,0.0,,False,0.0,226
163,ecfp4_bit_163,0.0,,False,0.0,227
164,ecfp4_bit_164,0.0,,False,0.0,228
165,ecfp4_bit_165,0.0,,False,0.0,229
166,ecfp4_bit_166,0.0,,False,0.0,230
167,ecfp4_bit_167,0.0,,False,0.0,231
168,ecfp4_bit_168,0.0,,False,0.0,232
170,ecfp4_bit_170,0.0,,False,0.0,233
171,ecfp4_bit_171,0.0,,False,0.0,234
172,ecfp4_bit_172,0.0,,False,0.0,235
173,ecfp4_bit_173,0.0,,False,0.0,236
174,ecfp4_bit_174,0.0,,False,0.0,237
177,ecfp4_bit_177,0.0,,False,0.0,238
178,ecfp4_bit_178,0.0,,False,0.0,239
179,ecfp4_bit_179,0.0,,False,0.0,240
180,ecfp4_bit_180,0.0,,False,0.0,241
181,ecfp4_bit_181,0.0,,False,0.0,242
182,ecfp4_bit_182,0.0,,False,0.0,243
183,ecfp4_bit_183,0.0,,False,0.0,244
184,ecfp4_bit_184,0.0,,False,0.0,245
185,ecfp4_bit_185,0.0,,False,0.0,246
186,ecfp4_bit_186,0.0,,False,0.0,247
187,ecfp4_bit_187,0.0,,False,0.0,248
188,ecfp4_bit_188,0.0,,False,0.0,249
189,ecfp4_bit_189,0.0,,False,0.0,250
190,ecfp4_bit_190,0.0,,False,0.0,251
191,ecfp4_bit_191,0.0,,False,0.0,252
192,ecfp4_bit_192,0.0,,False,0.0,253
193,ecfp4_bit_193,0.0,,False,0.0,254
194,ecfp4_bit_194,0.0,,False,0.0,255
195,ecfp4_bit_195,0.0,,False,0.0,256
196,ecfp4_bit_196,0.0,,False,0.0,257
197,ecfp4_bit_197,0.0,,False,0.0,258
198,ecfp4_bit_198,0.0,,False,0.0,259
199,ecfp4_bit_199,0.0,,False,0.0,260
201,ecfp4_bit_201,0.0,,False,0.0,261
202,ecfp4_bit_202,0.0,,False,0.0,262
203,ecfp4_bit_203,0.0,,False,0.0,263
204,ecfp4_bit_204,0.0,,False,0.0,264
205,ecfp4_bit_205,0.0,,False,0.0,265
206,ecfp4_bit_206,0.0,,False,0.0,266
207,ecfp4_bit_207,0.0,,False,0.0,267
208,ecfp4_bit_208,0.0,,False,0.0,268
209,ecfp4_bit_209,0.0,,False,0.0,269
210,ecfp4_bit_210,0.0,,False,0.0,270
211,ecfp4_bit_211,0.0,,False,0.0,271
212,ecfp4_bit_212,0.0,,False,0.0,272
213,ecfp4_bit_213,0.0,,False,0.0,273
214,ecfp4_bit_214,0.0,,False,0.0,274
215,ecfp4_bit_215,0.0,,False,0.0,275
217,ecfp4_bit_217,0.0,,False,0.0,276
219,ecfp4_bit_219,0.0,,False,0.0,277
220,ecfp4_bit_220,0.0,,False,0.0,278
221,ecfp4_bit_221,0.0,,False,0.0,279
222,ecfp4_bit_222,0.0,,False,0.0,280
223,ecfp4_bit_223,0.0,,False,0.0,281
224,ecfp4_bit_224,0.0,,False,0.0,282
225,ecfp4_bit_225,0.0,,False,0.0,283
226,ecfp4_bit_226,0.0,,False,0.0,284
227,ecfp4_bit_227,0.0,,False,0.0,285
228,ecfp4_bit_228,0.0,,False,0.0,286
229,ecfp4_bit_229,0.0,,False,0.0,287
230,ecfp4_bit_230,0.0,,False,0.0,288
231,ecfp4_bit_231,0.0,,False,0.0,289
232,ecfp4_bit_232,0.0,,False,0.0,290
233,ecfp4_bit_233,0.0,,False,0.0,291
234,ecfp4_bit_234,0.0,,False,0.0,292
235,ecfp4_bit_235,0.0,,False,0.0,293
236,ecfp4_bit_236,0.0,,False,0.0,294
237,ecfp4_bit_237,0.0,,False,0.0,295
238,ecfp4_bit_238,0.0,,False,0.0,296
239,ecfp4_bit_239,0.0,,False,0.0,297
240,ecfp4_bit_240,0.0,,False,0.0,298
241,ecfp4_bit_241,0.0,,False,0.0,299
242,ecfp4_bit_242,0.0,,False,0.0,300
243,ecfp4_bit_243,0.0,,False,0.0,301
244,ecfp4_bit_244,0.0,,False,0.0,302
246,ecfp4_bit_246,0.0,,False,0.0,303
247,ecfp4_bit_247,0.0,,False,0.0,304
248,ecfp4_bit_248,0.0,,False,0.0,305
249,ecfp4_bit_249,0.0,,False,0.0,306
250,ecfp4_bit_250,0.0,,False,0.0,307
251,ecfp4_bit_251,0.0,,False,0.0,308
252,ecfp4_bit_252,0.0,,False,0.0,309
253,ecfp4_bit_253,0.0,,False,0.0,310
254,ecfp4_bit_254,0.0,,False,0.0,311
255,ecfp4_bit_255,0.0,,False,0.0,312
256,ecfp4_bit_256,0.0,,False,0.0,313
257,ecfp4_bit_257,0.0,,False,0.0,314
258,ecfp4_bit_258,0.0,,False,0.0,315
259,ecfp4_bit_259,0.0,,False,0.0,316
260,ecfp4_bit_260,0.0,,False,0.0,317
261,ecfp4_bit_261,0.0,,False,0.0,318
263,ecfp4_bit_263,0.0,,False,0.0,319
264,ecfp4_bit_264,0.0,,False,0.0,320
265,ecfp4_bit_265,0.0,,False,0.0,321
266,ecfp4_bit_266,0.0,,False,0.0,322
267,ecfp4_bit_267,0.0,,False,0.0,323
268,ecfp4_bit_268,0.0,,False,0.0,324
269,ecfp4_bit_269,0.0,,False,0.0,325
270,ecfp4_bit_270,0.0,,False,0.0,326
271,ecfp4_bit_271,0.0,,False,0.0,327
273,ecfp4_bit_273,0.0,,False,0.0,328
274,ecfp4_bit_274,0.0,,False,0.0,329
275,ecfp4_bit_275,0.0,,False,0.0,330
276,ecfp4_bit_276,0.0,,False,0.0,331
277,ecfp4_bit_277,0.0,,False,0.0,332
278,ecfp4_bit_278,0.0,,False,0.0,333
279,ecfp4_bit_279,0.0,,False,0.0,334
280,ecfp4_bit_280,0.0,,False,0.0,335
281,ecfp4_bit_281,0.0,,False,0.0,336
282,ecfp4_bit_282,0.0,,False,0.0,337
283,ecfp4_bit_283,0.0,,False,0.0,338
284,ecfp4_bit_284,0.0,,False,0.0,339
285,ecfp4_bit_285,0.0,,False,0.0,340
286,ecfp4_bit_286,0.0,,False,0.0,341
287,ecfp4_bit_287,0.0,,False,0.0,342
288,ecfp4_bit_288,0.0,,False,0.0,343
289,ecfp4_bit_289,0.0,,False,0.0,344
290,ecfp4_bit_290,0.0,,False,0.0,345
291,ecfp4_bit_291,0.0,,False,0.0,346
292,ecfp4_bit_292,0.0,,False,0.0,347
293,ecfp4_bit_293,0.0,,False,0.0,348
295,ecfp4_bit_295,0.0,,False,0.0,349
296,ecfp4_bit_296,0.0,,False,0.0,350
297,ecfp4_bit_297,0.0,,False,0.0,351
298,ecfp4_bit_298,0.0,,False,0.0,352
299,ecfp4_bit_299,0.0,,False,0.0,353
300,ecfp4_bit_300,0.0,,False,0.0,354
301,ecfp4_bit_301,0.0,,False,0.0,355
302,ecfp4_bit_302,0.0,,False,0.0,356
303,ecfp4_bit_303,0.0,,False,0.0,357
304,ecfp4_bit_304,0.0,,False,0.0,358
305,ecfp4_bit_305,0.0,,False,0.0,359
306,ecfp4_bit_306,0.0,,False,0.0,360
307,ecfp4_bit_307,0.0,,False,0.0,361
308,ecfp4_bit_308,0.0,,False,0.0,362
309,ecfp4_bit_309,0.0,,False,0.0,363
310,ecfp4_bit_310,0.0,,False,0.0,364
311,ecfp4_bit_311,0.0,,False,0.0,365
312,ecfp4_bit_312,0.0,,False,0.0,366
313,ecfp4_bit_313,0.0,,False,0.0,367
314,ecfp4_bit_314,0.0,,False,0.0,368
315,ecfp4_bit_315,0.0,,False,0.0,369
316,ecfp4_bit_316,0.0,,False,0.0,370
317,ecfp4_bit_317,0.0,,False,0.0,371
318,ecfp4_bit_318,0.0,,False,0.0,372
319,ecfp4_bit_319,0.0,,False,0.0,373
320,ecfp4_bit_320,0.0,,False,0.0,374
321,ecfp4_bit_321,0.0,,False,0.0,375
322,ecfp4_bit_322,0.0,,False,0.0,376
323,ecfp4_bit_323,0.0,,False,0.0,377
324,ecfp4_bit_324,0.0,,False,0.0,378
326,ecfp4_bit_326,0.0,,False,0.0,379
327,ecfp4_bit_327,0.0,,False,0.0,380
328,ecfp4_bit_328,0.0,,False,0.0,381
329,ecfp4_bit_329,0.0,,False,0.0,382
330,ecfp4_bit_330,0.0,,False,0.0,383
331,ecfp4_bit_331,0.0,,False,0.0,384
332,ecfp4_bit_332,0.0,,False,0.0,385
333,ecfp4_bit_333,0.0,,False,0.0,386
334,ecfp4_bit_334,0.0,,False,0.0,387
335,ecfp4_bit_335,0.0,,False,0.0,388
336,ecfp4_bit_336,0.0,,False,0.0,389
337,ecfp4_bit_337,0.0,,False,0.0,390
338,ecfp4_bit_338,0.0,,False,0.0,391
339,ecfp4_bit_339,0.0,,False,0.0,392
340,ecfp4_bit_340,0.0,,False,0.0,393
342,ecfp4_bit_342,0.0,,False,0.0,394
343,ecfp4_bit_343,0.0,,False,0.0,395
344,ecfp4_bit_344,0.0,,False,0.0,396
346,ecfp4_bit_346,0.0,,False,0.0,397
347,ecfp4_bit_347,0.0,,False,0.0,398
348,ecfp4_bit_348,0.0,,False,0.0,399
349,ecfp4_bit_349,0.0,,False,0.0,400
350,ecfp4_bit_350,0.0,,False,0.0,401
351,ecfp4_bit_351,0.0,,False,0.0,402
352,ecfp4_bit_352,0.0,,False,0.0,403
353,ecfp4_bit_353,0.0,,False,0.0,404
354,ecfp4_bit_354,0.0,,False,0.0,405
355,ecfp4_bit_355,0.0,,False,0.0,406
356,ecfp4_bit_356,0.0,,False,0.0,407
357,ecfp4_bit_357,0.0,,False,0.0,408
358,ecfp4_bit_358,0.0,,False,0.0,409
359,ecfp4_bit_359,0.0,,False,0.0,410
360,ecfp4_bit_360,0.0,,False,0.0,411
362,ecfp4_bit_362,0.0,,False,0.0,412
363,ecfp4_bit_363,0.0,,False,0.0,413
364,ecfp4_bit_364,0.0,,False,0.0,414
365,ecfp4_bit_365,0.0,,False,0.0,415
366,ecfp4_bit_366,0.0,,False,0.0,416
368,ecfp4_bit_368,0.0,,False,0.0,417
369,ecfp4_bit_369,0.0,,False,0.0,418
370,ecfp4_bit_370,0.0,,False,0.0,419
371,ecfp4_bit_371,0.0,,False,0.0,420
372,ecfp4_bit_372,0.0,,False,0.0,421
373,ecfp4_bit_373,0.0,,False,0.0,422
374,ecfp4_bit_374,0.0,,False,0.0,423
375,ecfp4_bit_375,0.0,,False,0.0,424
376,ecfp4_bit_376,0.0,,False,0.0,425
377,ecfp4_bit_377,0.0,,False,0.0,426
378,ecfp4_bit_378,0.0,,False,0.0,427
379,ecfp4_bit_379,0.0,,False,0.0,428
380,ecfp4_bit_380,0.0,,False,0.0,429
381,ecfp4_bit_381,0.0,,False,0.0,430
382,ecfp4_bit_382,0.0,,False,0.0,431
385,ecfp4_bit_385,0.0,,False,0.0,432
386,ecfp4_bit_386,0.0,,False,0.0,433
387,ecfp4_bit_387,0.0,,False,0.0,434
389,ecfp4_bit_389,0.0,,False,0.0,435
390,ecfp4_bit_390,0.0,,False,0.0,436
391,ecfp4_bit_391,0.0,,False,0.0,437
392,ecfp4_bit_392,0.0,,False,0.0,438
393,ecfp4_bit_393,0.0,,False,0.0,439
394,ecfp4_bit_394,0.0,,False,0.0,440
395,ecfp4_bit_395,0.0,,False,0.0,441
396,ecfp4_bit_396,0.0,,False,0.0,442
397,ecfp4_bit_397,0.0,,False,0.0,443
398,ecfp4_bit_398,0.0,,False,0.0,444
399,ecfp4_bit_399,0.0,,False,0.0,445
400,ecfp4_bit_400,0.0,,False,0.0,446
402,ecfp4_bit_402,0.0,,False,0.0,447
403,ecfp4_bit_403,0.0,,False,0.0,448
404,ecfp4_bit_404,0.0,,False,0.0,449
406,ecfp4_bit_406,0.0,,False,0.0,450
407,ecfp4_bit_407,0.0,,False,0.0,451
408,ecfp4_bit_408,0.0,,False,0.0,452
409,ecfp4_bit_409,0.0,,False,0.0,453
410,ecfp4_bit_410,0.0,,False,0.0,454
411,ecfp4_bit_411,0.0,,False,0.0,455
412,ecfp4_bit_412,0.0,,False,0.0,456
413,ecfp4_bit_413,0.0,,False,0.0,457
414,ecfp4_bit_414,0.0,,False,0.0,458
415,ecfp4_bit_415,0.0,,False,0.0,459
416,ecfp4_bit_416,0.0,,False,0.0,460
417,ecfp4_bit_417,0.0,,False,0.0,461
418,ecfp4_bit_418,0.0,,False,0.0,462
419,ecfp4_bit_419,0.0,,False,0.0,463
420,ecfp4_bit_420,0.0,,False,0.0,464
422,ecfp4_bit_422,0.0,,False,0.0,465
423,ecfp4_bit_423,0.0,,False,0.0,466
424,ecfp4_bit_424,0.0,,False,0.0,467
425,ecfp4_bit_425,0.0,,False,0.0,468
426,ecfp4_bit_426,0.0,,False,0.0,469
427,ecfp4_bit_427,0.0,,False,0.0,470
428,ecfp4_bit_428,0.0,,False,0.0,471
429,ecfp4_bit_429,0.0,,False,0.0,472
430,ecfp4_bit_430,0.0,,False,0.0,473
431,ecfp4_bit_431,0.0,,False,0.0,474
432,ecfp4_bit_432,0.0,,False,0.0,475
433,ecfp4_bit_433,0.0,,False,0.0,476
435,ecfp4_bit_435,0.0,,False,0.0,477
436,ecfp4_bit_436,0.0,,False,0.0,478
437,ecfp4_bit_437,0.0,,False,0.0,479
438,ecfp4_bit_438,0.0,,False,0.0,480
439,ecfp4_bit_439,0.0,,False,0.0,481
440,ecfp4_bit_440,0.0,,False,0.0,482
441,ecfp4_bit_441,0.0,,False,0.0,483
442,ecfp4_bit_442,0.0,,False,0.0,484
443,ecfp4_bit_443,0.0,,False,0.0,485
444,ecfp4_bit_444,0.0,,False,0.0,486
445,ecfp4_bit_445,0.0,,False,0.0,487
447,ecfp4_bit_447,0.0,,False,0.0,488
448,ecfp4_bit_448,0.0,,False,0.0,489
449,ecfp4_bit_449,0.0,,False,0.0,490
450,ecfp4_bit_450,0.0,,False,0.0,491
451,ecfp4_bit_451,0.0,,False,0.0,492
452,ecfp4_bit_452,0.0,,False,0.0,493
453,ecfp4_bit_453,0.0,,False,0.0,494
454,ecfp4_bit_454,0.0,,False,0.0,495
455,ecfp4_bit_455,0.0,,False,0.0,496
