feature_idx,feature_name,feature_value,feature_weight,contribution,abs_contribution,direction,model,fingerprint,protocol,fold,model_short,smiles,category,true_label,pred_ood,pred_random
926,ecfp4_feature_926,1.0,0.5166083758589091,0.5166083758589091,0.5166083758589091,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
383,ecfp4_feature_383,1.0,-0.5101093523414444,-0.5101093523414444,0.5101093523414444,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
887,ecfp4_feature_887,1.0,0.46895986247495564,0.46895986247495564,0.46895986247495564,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
237,ecfp4_feature_237,1.0,0.41559436575847475,0.41559436575847475,0.41559436575847475,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
121,ecfp4_feature_121,1.0,0.3975808484738767,0.3975808484738767,0.3975808484738767,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
767,ecfp4_feature_767,1.0,0.3827640069322672,0.3827640069322672,0.3827640069322672,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
562,ecfp4_feature_562,1.0,-0.3295128555145155,-0.3295128555145155,0.3295128555145155,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
366,ecfp4_feature_366,1.0,-0.3152204547320078,-0.3152204547320078,0.3152204547320078,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
503,ecfp4_feature_503,1.0,-0.30068436232050944,-0.30068436232050944,0.30068436232050944,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
140,ecfp4_feature_140,1.0,0.29717783483449683,0.29717783483449683,0.29717783483449683,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
554,ecfp4_feature_554,1.0,0.29391395106766144,0.29391395106766144,0.29391395106766144,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
698,ecfp4_feature_698,1.0,-0.270771613920827,-0.270771613920827,0.270771613920827,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
580,ecfp4_feature_580,1.0,-0.2606304828482744,-0.2606304828482744,0.2606304828482744,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
484,ecfp4_feature_484,1.0,0.24164697538374635,0.24164697538374635,0.24164697538374635,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
456,ecfp4_feature_456,1.0,0.2360750308601001,0.2360750308601001,0.2360750308601001,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
528,ecfp4_feature_528,1.0,0.22592808195539832,0.22592808195539832,0.22592808195539832,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
301,ecfp4_feature_301,1.0,-0.22304106146539893,-0.22304106146539893,0.22304106146539893,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
33,ecfp4_feature_33,1.0,-0.17717490826685592,-0.17717490826685592,0.17717490826685592,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
116,ecfp4_feature_116,1.0,0.17161777285272845,0.17161777285272845,0.17161777285272845,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
831,ecfp4_feature_831,1.0,-0.16479958192764257,-0.16479958192764257,0.16479958192764257,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,ood_wrong_random_correct,True,0.1399840573423651,0.8961220155262031
1011,ecfp4_feature_1011,1.0,0.5696831748569577,0.5696831748569577,0.5696831748569577,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1F,both_correct,True,0.5820922802587336,0.922925738696916
650,ecfp4_feature_650,1.0,-0.4074308715383437,-0.4074308715383437,0.4074308715383437,toward_inactive,Logistic Regression,ecfp4,OOD holdout,2,lr,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1F,both_correct,True,0.5820922802587336,0.922925738696916
484,ecfp4_feature_484,1.0,0.4034367797715841,0.4034367797715841,0.4034367797715841,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1F,both_correct,True,0.5820922802587336,0.922925738696916
561,ecfp4_feature_561,1.0,0.3493636996247715,0.3493636996247715,0.3493636996247715,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1F,both_correct,True,0.5820922802587336,0.922925738696916
926,ecfp4_feature_926,1.0,0.342435782117927,0.342435782117927,0.342435782117927,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1F,both_correct,True,0.5820922802587336,0.922925738696916
231,ecfp4_feature_231,1.0,0.3376009498978595,0.3376009498978595,0.3376009498978595,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1F,both_correct,True,0.5820922802587336,0.922925738696916
406,ecfp4_feature_406,1.0,-0.2919192347929731,-0.2919192347929731,0.2919192347929731,toward_inactive,Logistic Regression,ecfp4,OOD holdout,2,lr,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1F,both_correct,True,0.5820922802587336,0.922925738696916
730,ecfp4_feature_730,1.0,0.28915931793988986,0.28915931793988986,0.28915931793988986,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1F,both_correct,True,0.5820922802587336,0.922925738696916
128,ecfp4_feature_128,1.0,0.2579252572624344,0.2579252572624344,0.2579252572624344,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1F,both_correct,True,0.5820922802587336,0.922925738696916
767,ecfp4_feature_767,1.0,0.25790467236688214,0.25790467236688214,0.25790467236688214,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1F,both_correct,True,0.5820922802587336,0.922925738696916
