feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,model,model_short,fingerprint,protocol,fold,inner_pr_auc,inner_train_pr_auc,train_pr_auc,test_pr_auc,importance,raw_importance,abs_importance,rank,raw_weight,abs_weight,normalized_abs_importance,direction,rank_abs_weight,top_k
385,ecfp4_bit_385,0.0261971871476534,2.0,True,0.0261971871476534,10.0,Decision Tree,dt,ecfp4,OOD holdout,2,0.08738139107141737,0.09774640599544701,0.273,0.0748,0.0261971871476534,0.0261971871476534,0.0261971871476534,10,,,,,,10
452,ecfp4_bit_452,0.1173002699947108,2.0,True,0.1173002699947108,1.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.08304657982782068,0.5457210896342941,0.5066,0.0257,0.1173002699947108,0.1173002699947108,0.1173002699947108,1,,,,,,10
875,ecfp4_bit_875,0.0838156210466244,0.0,True,0.0838156210466244,2.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.08304657982782068,0.5457210896342941,0.5066,0.0257,0.0838156210466244,0.0838156210466244,0.0838156210466244,2,,,,,,10
425,ecfp4_bit_425,0.0410101343381214,2.0,True,0.0410101343381214,3.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.08304657982782068,0.5457210896342941,0.5066,0.0257,0.0410101343381214,0.0410101343381214,0.0410101343381214,3,,,,,,10
350,ecfp4_bit_350,0.0407260386994981,6.0,True,0.0407260386994981,4.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.08304657982782068,0.5457210896342941,0.5066,0.0257,0.0407260386994981,0.0407260386994981,0.0407260386994981,4,,,,,,10
725,ecfp4_bit_725,0.029023759728154,3.0,True,0.029023759728154,5.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.08304657982782068,0.5457210896342941,0.5066,0.0257,0.029023759728154,0.029023759728154,0.029023759728154,5,,,,,,10
624,ecfp4_bit_624,0.025404657921886,4.0,True,0.025404657921886,6.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.08304657982782068,0.5457210896342941,0.5066,0.0257,0.025404657921886,0.025404657921886,0.025404657921886,6,,,,,,10
222,ecfp4_bit_222,0.0247850883386248,1.0,True,0.0247850883386248,7.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.08304657982782068,0.5457210896342941,0.5066,0.0257,0.0247850883386248,0.0247850883386248,0.0247850883386248,7,,,,,,10
211,ecfp4_bit_211,0.023307467768843,5.0,True,0.023307467768843,8.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.08304657982782068,0.5457210896342941,0.5066,0.0257,0.023307467768843,0.023307467768843,0.023307467768843,8,,,,,,10
486,ecfp4_bit_486,0.020667846251119,6.0,True,0.020667846251119,9.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.08304657982782068,0.5457210896342941,0.5066,0.0257,0.020667846251119,0.020667846251119,0.020667846251119,9,,,,,,10
78,ecfp4_bit_78,0.0165175828285018,3.0,True,0.0165175828285018,10.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.08304657982782068,0.5457210896342941,0.5066,0.0257,0.0165175828285018,0.0165175828285018,0.0165175828285018,10,,,,,,10
577,ecfp4_bit_577,0.1205787093193265,2.0,True,0.1205787093193265,1.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.3496217414734056,0.4076906910861454,0.4334,0.0893,0.1205787093193265,0.1205787093193265,0.1205787093193265,1,,,,,,10
935,ecfp4_bit_935,0.0621793853868179,3.0,True,0.0621793853868179,2.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.3496217414734056,0.4076906910861454,0.4334,0.0893,0.0621793853868179,0.0621793853868179,0.0621793853868179,2,,,,,,10
350,ecfp4_bit_350,0.0372561722099593,5.0,True,0.0372561722099593,3.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.3496217414734056,0.4076906910861454,0.4334,0.0893,0.0372561722099593,0.0372561722099593,0.0372561722099593,3,,,,,,10
439,ecfp4_bit_439,0.0370558993727392,2.0,True,0.0370558993727392,4.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.3496217414734056,0.4076906910861454,0.4334,0.0893,0.0370558993727392,0.0370558993727392,0.0370558993727392,4,,,,,,10
102,ecfp4_bit_102,0.0341404267728545,8.0,True,0.0341404267728545,5.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.3496217414734056,0.4076906910861454,0.4334,0.0893,0.0341404267728545,0.0341404267728545,0.0341404267728545,5,,,,,,10
416,ecfp4_bit_416,0.030837935405838,3.0,True,0.030837935405838,6.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.3496217414734056,0.4076906910861454,0.4334,0.0893,0.030837935405838,0.030837935405838,0.030837935405838,6,,,,,,10
456,ecfp4_bit_456,0.0284233463631243,4.0,True,0.0284233463631243,7.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.3496217414734056,0.4076906910861454,0.4334,0.0893,0.0284233463631243,0.0284233463631243,0.0284233463631243,7,,,,,,10
957,ecfp4_bit_957,0.0283579368326856,3.0,True,0.0283579368326856,8.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.3496217414734056,0.4076906910861454,0.4334,0.0893,0.0283579368326856,0.0283579368326856,0.0283579368326856,8,,,,,,10
4,ecfp4_bit_4,0.0272997716161738,5.0,True,0.0272997716161738,9.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.3496217414734056,0.4076906910861454,0.4334,0.0893,0.0272997716161738,0.0272997716161738,0.0272997716161738,9,,,,,,10
425,ecfp4_bit_425,0.0220239223480844,2.0,True,0.0220239223480844,10.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.3496217414734056,0.4076906910861454,0.4334,0.0893,0.0220239223480844,0.0220239223480844,0.0220239223480844,10,,,,,,10
875,ecfp4_bit_875,0.165257250782129,0.0,True,0.165257250782129,1.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.35917954399237884,0.4102277652078736,0.3868,0.0616,0.165257250782129,0.165257250782129,0.165257250782129,1,,,,,,10
836,ecfp4_bit_836,0.102451696111593,3.0,True,0.102451696111593,2.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.35917954399237884,0.4102277652078736,0.3868,0.0616,0.102451696111593,0.102451696111593,0.102451696111593,2,,,,,,10
443,ecfp4_bit_443,0.0934607237122988,1.0,True,0.0934607237122988,3.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.35917954399237884,0.4102277652078736,0.3868,0.0616,0.0934607237122988,0.0934607237122988,0.0934607237122988,3,,,,,,10
881,ecfp4_bit_881,0.0216264840974046,4.0,True,0.0216264840974046,4.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.35917954399237884,0.4102277652078736,0.3868,0.0616,0.0216264840974046,0.0216264840974046,0.0216264840974046,4,,,,,,10
780,ecfp4_bit_780,0.0181471759130796,2.0,True,0.0181471759130796,5.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.35917954399237884,0.4102277652078736,0.3868,0.0616,0.0181471759130796,0.0181471759130796,0.0181471759130796,5,,,,,,10
905,ecfp4_bit_905,0.0180503483935775,8.0,True,0.0180503483935775,6.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.35917954399237884,0.4102277652078736,0.3868,0.0616,0.0180503483935775,0.0180503483935775,0.0180503483935775,6,,,,,,10
569,ecfp4_bit_569,0.0176879969691346,1.0,True,0.0176879969691346,7.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.35917954399237884,0.4102277652078736,0.3868,0.0616,0.0176879969691346,0.0176879969691346,0.0176879969691346,7,,,,,,10
53,ecfp4_bit_53,0.0166910295609202,9.0,True,0.0166910295609202,8.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.35917954399237884,0.4102277652078736,0.3868,0.0616,0.0166910295609202,0.0166910295609202,0.0166910295609202,8,,,,,,10
331,ecfp4_bit_331,0.0164495880456839,8.0,True,0.0164495880456839,9.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.35917954399237884,0.4102277652078736,0.3868,0.0616,0.0164495880456839,0.0164495880456839,0.0164495880456839,9,,,,,,10
783,ecfp4_bit_783,0.0160427976178907,5.0,True,0.0160427976178907,10.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.35917954399237884,0.4102277652078736,0.3868,0.0616,0.0160427976178907,0.0160427976178907,0.0160427976178907,10,,,,,,10
875,ecfp4_bit_875,0.0985642011364778,0.0,True,0.0985642011364779,1.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.3935903262747607,0.5137104230357921,0.5079,0.0279,0.0985642011364779,0.0985642011364778,0.0985642011364778,1,,,,,,10
425,ecfp4_bit_425,0.046909302557532,2.0,True,0.046909302557532,2.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.3935903262747607,0.5137104230357921,0.5079,0.0279,0.046909302557532,0.046909302557532,0.046909302557532,2,,,,,,10
222,ecfp4_bit_222,0.0289527551347684,1.0,True,0.0289527551347684,3.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.3935903262747607,0.5137104230357921,0.5079,0.0279,0.0289527551347684,0.0289527551347684,0.0289527551347684,3,,,,,,10
814,ecfp4_bit_814,0.0266975540192207,3.0,True,0.0266975540192207,4.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.3935903262747607,0.5137104230357921,0.5079,0.0279,0.0266975540192207,0.0266975540192207,0.0266975540192207,4,,,,,,10
592,ecfp4_bit_592,0.0245610860942674,6.0,True,0.0245610860942674,5.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.3935903262747607,0.5137104230357921,0.5079,0.0279,0.0245610860942674,0.0245610860942674,0.0245610860942674,5,,,,,,10
930,ecfp4_bit_930,0.0242468367597429,7.0,True,0.0242468367597429,6.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.3935903262747607,0.5137104230357921,0.5079,0.0279,0.0242468367597429,0.0242468367597429,0.0242468367597429,6,,,,,,10
161,ecfp4_bit_161,0.0236364755979167,4.0,True,0.0236364755979167,7.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.3935903262747607,0.5137104230357921,0.5079,0.0279,0.0236364755979167,0.0236364755979167,0.0236364755979167,7,,,,,,10
839,ecfp4_bit_839,0.0221694830984719,1.0,True,0.0221694830984719,8.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.3935903262747607,0.5137104230357921,0.5079,0.0279,0.0221694830984719,0.0221694830984719,0.0221694830984719,8,,,,,,10
792,ecfp4_bit_792,0.0212046803905658,3.0,True,0.0212046803905658,9.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.3935903262747607,0.5137104230357921,0.5079,0.0279,0.0212046803905658,0.0212046803905658,0.0212046803905658,9,,,,,,10
229,ecfp4_bit_229,0.0203367675766709,7.0,True,0.0203367675766709,10.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.3935903262747607,0.5137104230357921,0.5079,0.0279,0.0203367675766709,0.0203367675766709,0.0203367675766709,10,,,,,,10
129,maccs_bit_129,0.0646339482611385,4.0,True,0.0646339482611385,1.0,Decision Tree,dt,maccs,OOD holdout,1,0.1218357216539894,0.09329002499345442,0.2458,0.147,0.0646339482611385,0.0646339482611385,0.0646339482611385,1,,,,,,10
87,maccs_bit_87,0.0610496667655876,2.0,True,0.0610496667655876,2.0,Decision Tree,dt,maccs,OOD holdout,1,0.1218357216539894,0.09329002499345442,0.2458,0.147,0.0610496667655876,0.0610496667655876,0.0610496667655876,2,,,,,,10
52,maccs_bit_52,0.0553108010385922,3.0,True,0.0553108010385922,3.0,Decision Tree,dt,maccs,OOD holdout,1,0.1218357216539894,0.09329002499345442,0.2458,0.147,0.0553108010385922,0.0553108010385922,0.0553108010385922,3,,,,,,10
33,maccs_bit_33,0.0485496430363436,4.0,True,0.0485496430363436,4.0,Decision Tree,dt,maccs,OOD holdout,1,0.1218357216539894,0.09329002499345442,0.2458,0.147,0.0485496430363436,0.0485496430363436,0.0485496430363436,4,,,,,,10
85,maccs_bit_85,0.0352427556245745,6.0,True,0.0352427556245745,5.0,Decision Tree,dt,maccs,OOD holdout,1,0.1218357216539894,0.09329002499345442,0.2458,0.147,0.0352427556245745,0.0352427556245745,0.0352427556245745,5,,,,,,10
57,maccs_bit_57,0.0350116764850634,1.0,True,0.0350116764850635,6.0,Decision Tree,dt,maccs,OOD holdout,1,0.1218357216539894,0.09329002499345442,0.2458,0.147,0.0350116764850635,0.0350116764850634,0.0350116764850634,6,,,,,,10
65,maccs_bit_65,0.0339670571820004,0.0,True,0.0339670571820004,7.0,Decision Tree,dt,maccs,OOD holdout,1,0.1218357216539894,0.09329002499345442,0.2458,0.147,0.0339670571820004,0.0339670571820004,0.0339670571820004,7,,,,,,10
166,maccs_bit_166,0.0331045066795395,5.0,True,0.0331045066795395,8.0,Decision Tree,dt,maccs,OOD holdout,1,0.1218357216539894,0.09329002499345442,0.2458,0.147,0.0331045066795395,0.0331045066795395,0.0331045066795395,8,,,,,,10
155,maccs_bit_155,0.0329997897324189,2.0,True,0.0329997897324189,9.0,Decision Tree,dt,maccs,OOD holdout,1,0.1218357216539894,0.09329002499345442,0.2458,0.147,0.0329997897324189,0.0329997897324189,0.0329997897324189,9,,,,,,10
120,maccs_bit_120,0.0323380054664334,5.0,True,0.0323380054664334,10.0,Decision Tree,dt,maccs,OOD holdout,1,0.1218357216539894,0.09329002499345442,0.2458,0.147,0.0323380054664334,0.0323380054664334,0.0323380054664334,10,,,,,,10
59,maccs_bit_59,0.1946236342603181,1.0,True,0.1946236342603181,1.0,Decision Tree,dt,maccs,OOD holdout,2,0.20830243617657085,0.1630012255340779,0.3699,0.0613,0.1946236342603181,0.1946236342603181,0.1946236342603181,1,,,,,,10
48,maccs_bit_48,0.1757487284871362,0.0,True,0.1757487284871362,2.0,Decision Tree,dt,maccs,OOD holdout,2,0.20830243617657085,0.1630012255340779,0.3699,0.0613,0.1757487284871362,0.1757487284871362,0.1757487284871362,2,,,,,,10
133,maccs_bit_133,0.0538118724247047,2.0,True,0.0538118724247047,3.0,Decision Tree,dt,maccs,OOD holdout,2,0.20830243617657085,0.1630012255340779,0.3699,0.0613,0.0538118724247047,0.0538118724247047,0.0538118724247047,3,,,,,,10
14,maccs_bit_14,0.0249695967356458,1.0,True,0.0249695967356458,4.0,Decision Tree,dt,maccs,OOD holdout,2,0.20830243617657085,0.1630012255340779,0.3699,0.0613,0.0249695967356458,0.0249695967356458,0.0249695967356458,4,,,,,,10
63,maccs_bit_63,0.0242029004197736,3.0,True,0.0242029004197736,5.0,Decision Tree,dt,maccs,OOD holdout,2,0.20830243617657085,0.1630012255340779,0.3699,0.0613,0.0242029004197736,0.0242029004197736,0.0242029004197736,5,,,,,,10
38,maccs_bit_38,0.0238677023012876,4.0,True,0.0238677023012876,6.0,Decision Tree,dt,maccs,OOD holdout,2,0.20830243617657085,0.1630012255340779,0.3699,0.0613,0.0238677023012876,0.0238677023012876,0.0238677023012876,6,,,,,,10
158,maccs_bit_158,0.0159181807653665,6.0,True,0.0159181807653665,7.0,Decision Tree,dt,maccs,OOD holdout,2,0.20830243617657085,0.1630012255340779,0.3699,0.0613,0.0159181807653665,0.0159181807653665,0.0159181807653665,7,,,,,,10
122,maccs_bit_122,0.0154565367269092,5.0,True,0.0154565367269092,8.0,Decision Tree,dt,maccs,OOD holdout,2,0.20830243617657085,0.1630012255340779,0.3699,0.0613,0.0154565367269092,0.0154565367269092,0.0154565367269092,8,,,,,,10
157,maccs_bit_157,0.0150755414449339,4.0,True,0.0150755414449339,9.0,Decision Tree,dt,maccs,OOD holdout,2,0.20830243617657085,0.1630012255340779,0.3699,0.0613,0.0150755414449339,0.0150755414449339,0.0150755414449339,9,,,,,,10
140,maccs_bit_140,0.0147201367435641,3.0,True,0.0147201367435641,10.0,Decision Tree,dt,maccs,OOD holdout,2,0.20830243617657085,0.1630012255340779,0.3699,0.0613,0.0147201367435641,0.0147201367435641,0.0147201367435641,10,,,,,,10
48,maccs_bit_48,0.1485558884896077,0.0,True,0.1485558884896078,1.0,Decision Tree,dt,maccs,OOD holdout,3,0.20816330837922223,0.41845143504141646,0.418,0.025,0.1485558884896078,0.1485558884896077,0.1485558884896077,1,,,,,,10
61,maccs_bit_61,0.0549215250742317,3.0,True,0.0549215250742317,2.0,Decision Tree,dt,maccs,OOD holdout,3,0.20816330837922223,0.41845143504141646,0.418,0.025,0.0549215250742317,0.0549215250742317,0.0549215250742317,2,,,,,,10
151,maccs_bit_151,0.0477635888379569,1.0,True,0.0477635888379569,3.0,Decision Tree,dt,maccs,OOD holdout,3,0.20816330837922223,0.41845143504141646,0.418,0.025,0.0477635888379569,0.0477635888379569,0.0477635888379569,3,,,,,,10
144,maccs_bit_144,0.0394498451057163,1.0,True,0.0394498451057163,4.0,Decision Tree,dt,maccs,OOD holdout,3,0.20816330837922223,0.41845143504141646,0.418,0.025,0.0394498451057163,0.0394498451057163,0.0394498451057163,4,,,,,,10
37,maccs_bit_37,0.0381077805283618,4.0,True,0.0381077805283618,5.0,Decision Tree,dt,maccs,OOD holdout,3,0.20816330837922223,0.41845143504141646,0.418,0.025,0.0381077805283618,0.0381077805283618,0.0381077805283618,5,,,,,,10
166,maccs_bit_166,0.0300630569085668,4.0,True,0.0300630569085668,6.0,Decision Tree,dt,maccs,OOD holdout,3,0.20816330837922223,0.41845143504141646,0.418,0.025,0.0300630569085668,0.0300630569085668,0.0300630569085668,6,,,,,,10
47,maccs_bit_47,0.0296601051244421,5.0,True,0.0296601051244421,7.0,Decision Tree,dt,maccs,OOD holdout,3,0.20816330837922223,0.41845143504141646,0.418,0.025,0.0296601051244421,0.0296601051244421,0.0296601051244421,7,,,,,,10
136,maccs_bit_136,0.028140175266898,2.0,True,0.028140175266898,8.0,Decision Tree,dt,maccs,OOD holdout,3,0.20816330837922223,0.41845143504141646,0.418,0.025,0.028140175266898,0.028140175266898,0.028140175266898,8,,,,,,10
115,maccs_bit_115,0.0220968002103475,3.0,True,0.0220968002103475,9.0,Decision Tree,dt,maccs,OOD holdout,3,0.20816330837922223,0.41845143504141646,0.418,0.025,0.0220968002103475,0.0220968002103475,0.0220968002103475,9,,,,,,10
156,maccs_bit_156,0.018767200661995,5.0,True,0.018767200661995,10.0,Decision Tree,dt,maccs,OOD holdout,3,0.20816330837922223,0.41845143504141646,0.418,0.025,0.018767200661995,0.018767200661995,0.018767200661995,10,,,,,,10
53,maccs_bit_53,0.0521222379571021,4.0,True,0.0521222379571021,1.0,Decision Tree,dt,maccs,Random shuffle,1,0.33282866709106884,0.4991079574825251,0.4744,0.0584,0.0521222379571021,0.0521222379571021,0.0521222379571021,1,,,,,,10
91,maccs_bit_91,0.0473268062386853,5.0,True,0.0473268062386854,2.0,Decision Tree,dt,maccs,Random shuffle,1,0.33282866709106884,0.4991079574825251,0.4744,0.0584,0.0473268062386854,0.0473268062386853,0.0473268062386853,2,,,,,,10
111,maccs_bit_111,0.0463589136129992,6.0,True,0.0463589136129992,3.0,Decision Tree,dt,maccs,Random shuffle,1,0.33282866709106884,0.4991079574825251,0.4744,0.0584,0.0463589136129992,0.0463589136129992,0.0463589136129992,3,,,,,,10
101,maccs_bit_101,0.0443131912717635,5.0,True,0.0443131912717635,4.0,Decision Tree,dt,maccs,Random shuffle,1,0.33282866709106884,0.4991079574825251,0.4744,0.0584,0.0443131912717635,0.0443131912717635,0.0443131912717635,4,,,,,,10
160,maccs_bit_160,0.0317883726318131,6.0,True,0.0317883726318131,5.0,Decision Tree,dt,maccs,Random shuffle,1,0.33282866709106884,0.4991079574825251,0.4744,0.0584,0.0317883726318131,0.0317883726318131,0.0317883726318131,5,,,,,,10
134,maccs_bit_134,0.0314495376504312,2.0,True,0.0314495376504312,6.0,Decision Tree,dt,maccs,Random shuffle,1,0.33282866709106884,0.4991079574825251,0.4744,0.0584,0.0314495376504312,0.0314495376504312,0.0314495376504312,6,,,,,,10
140,maccs_bit_140,0.0301556230291965,9.0,True,0.0301556230291965,7.0,Decision Tree,dt,maccs,Random shuffle,1,0.33282866709106884,0.4991079574825251,0.4744,0.0584,0.0301556230291965,0.0301556230291965,0.0301556230291965,7,,,,,,10
3,maccs_bit_3,0.0289166448365062,2.0,True,0.0289166448365063,8.0,Decision Tree,dt,maccs,Random shuffle,1,0.33282866709106884,0.4991079574825251,0.4744,0.0584,0.0289166448365063,0.0289166448365062,0.0289166448365062,8,,,,,,10
44,maccs_bit_44,0.0281934395352796,6.0,True,0.0281934395352796,9.0,Decision Tree,dt,maccs,Random shuffle,1,0.33282866709106884,0.4991079574825251,0.4744,0.0584,0.0281934395352796,0.0281934395352796,0.0281934395352796,9,,,,,,10
150,maccs_bit_150,0.0252072978625708,1.0,True,0.0252072978625708,10.0,Decision Tree,dt,maccs,Random shuffle,1,0.33282866709106884,0.4991079574825251,0.4744,0.0584,0.0252072978625708,0.0252072978625708,0.0252072978625708,10,,,,,,10
48,maccs_bit_48,0.166560353771154,0.0,True,0.166560353771154,1.0,Decision Tree,dt,maccs,Random shuffle,2,0.4213371302855167,0.45528755581293395,0.466,0.0655,0.166560353771154,0.166560353771154,0.166560353771154,1,,,,,,10
133,maccs_bit_133,0.06468981559315,1.0,True,0.06468981559315,2.0,Decision Tree,dt,maccs,Random shuffle,2,0.4213371302855167,0.45528755581293395,0.466,0.0655,0.06468981559315,0.06468981559315,0.06468981559315,2,,,,,,10
144,maccs_bit_144,0.032229178738496,3.0,True,0.032229178738496,3.0,Decision Tree,dt,maccs,Random shuffle,2,0.4213371302855167,0.45528755581293395,0.466,0.0655,0.032229178738496,0.032229178738496,0.032229178738496,3,,,,,,10
59,maccs_bit_59,0.0311167249875064,2.0,True,0.0311167249875064,4.0,Decision Tree,dt,maccs,Random shuffle,2,0.4213371302855167,0.45528755581293395,0.466,0.0655,0.0311167249875064,0.0311167249875064,0.0311167249875064,4,,,,,,10
14,maccs_bit_14,0.0288229533006525,1.0,True,0.0288229533006525,5.0,Decision Tree,dt,maccs,Random shuffle,2,0.4213371302855167,0.45528755581293395,0.466,0.0655,0.0288229533006525,0.0288229533006525,0.0288229533006525,5,,,,,,10
140,maccs_bit_140,0.0209258753367967,3.0,True,0.0209258753367967,6.0,Decision Tree,dt,maccs,Random shuffle,2,0.4213371302855167,0.45528755581293395,0.466,0.0655,0.0209258753367967,0.0209258753367967,0.0209258753367967,6,,,,,,10
38,maccs_bit_38,0.0202312932731956,4.0,True,0.0202312932731956,7.0,Decision Tree,dt,maccs,Random shuffle,2,0.4213371302855167,0.45528755581293395,0.466,0.0655,0.0202312932731956,0.0202312932731956,0.0202312932731956,7,,,,,,10
89,maccs_bit_89,0.0177783519541239,8.0,True,0.0177783519541239,8.0,Decision Tree,dt,maccs,Random shuffle,2,0.4213371302855167,0.45528755581293395,0.466,0.0655,0.0177783519541239,0.0177783519541239,0.0177783519541239,8,,,,,,10
