feature_idx,feature_name,feature_value,feature_weight,contribution,abs_contribution,direction,model,fingerprint,protocol,fold,model_short,smiles,category,true_label,pred_ood,pred_random
1017,ecfp4_feature_1017,1.0,-0.2889645282501938,-0.2889645282501938,0.2889645282501938,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,CC(=O)OCC1OC(c2c(OC(C)=O)cc(C)c3c(=O)cc(C(C(C)=O)=C(C)O)oc23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,both_wrong,0,0.6239233647114868,0.8765651120530765
147,ecfp4_feature_147,1.0,-0.2792748107645121,-0.2792748107645121,0.2792748107645121,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,CC(=O)OCC1OC(c2c(OC(C)=O)cc(C)c3c(=O)cc(C(C(C)=O)=C(C)O)oc23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,both_wrong,0,0.6239233647114868,0.8765651120530765
133,ecfp4_feature_133,1.0,0.26833829808449006,0.26833829808449006,0.26833829808449006,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CC(=O)OCC1OC(c2c(OC(C)=O)cc(C)c3c(=O)cc(C(C(C)=O)=C(C)O)oc23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,both_wrong,0,0.6239233647114868,0.8765651120530765
80,ecfp4_feature_80,1.0,0.25944321646455415,0.25944321646455415,0.25944321646455415,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CC(=O)OCC1OC(c2c(OC(C)=O)cc(C)c3c(=O)cc(C(C(C)=O)=C(C)O)oc23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,both_wrong,0,0.6239233647114868,0.8765651120530765
228,ecfp4_feature_228,1.0,0.23694015263935664,0.23694015263935664,0.23694015263935664,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CC(=O)OCC1OC(c2c(OC(C)=O)cc(C)c3c(=O)cc(C(C(C)=O)=C(C)O)oc23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,both_wrong,0,0.6239233647114868,0.8765651120530765
210,ecfp4_feature_210,1.0,0.2309471864788609,0.2309471864788609,0.2309471864788609,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CC(=O)OCC1OC(c2c(OC(C)=O)cc(C)c3c(=O)cc(C(C(C)=O)=C(C)O)oc23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,both_wrong,0,0.6239233647114868,0.8765651120530765
580,ecfp4_feature_580,1.0,0.20289873794154067,0.20289873794154067,0.20289873794154067,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CC(=O)OCC1OC(c2c(OC(C)=O)cc(C)c3c(=O)cc(C(C(C)=O)=C(C)O)oc23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,both_wrong,0,0.6239233647114868,0.8765651120530765
705,ecfp4_feature_705,1.0,0.1547711754764438,0.1547711754764438,0.1547711754764438,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CC(=O)OCC1OC(c2c(OC(C)=O)cc(C)c3c(=O)cc(C(C(C)=O)=C(C)O)oc23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,both_wrong,0,0.6239233647114868,0.8765651120530765
356,ecfp4_feature_356,1.0,0.09871925653144614,0.09871925653144614,0.09871925653144614,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CC(=O)OCC1OC(c2c(OC(C)=O)cc(C)c3c(=O)cc(C(C(C)=O)=C(C)O)oc23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,both_wrong,0,0.6239233647114868,0.8765651120530765
849,ecfp4_feature_849,1.0,0.0694987192841752,0.0694987192841752,0.0694987192841752,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CC(=O)OCC1OC(c2c(OC(C)=O)cc(C)c3c(=O)cc(C(C(C)=O)=C(C)O)oc23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,both_wrong,0,0.6239233647114868,0.8765651120530765
650,ecfp4_feature_650,1.0,0.01596175938700963,0.01596175938700963,0.01596175938700963,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,CC(=O)OCC1OC(c2c(OC(C)=O)cc(C)c3c(=O)cc(C(C(C)=O)=C(C)O)oc23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,both_wrong,0,0.6239233647114868,0.8765651120530765
0,ecfp4_feature_0,0.0,0.0,0.0,0.0,zero,Logistic Regression,ecfp4,OOD holdout,1,lr,CC(=O)OCC1OC(c2c(OC(C)=O)cc(C)c3c(=O)cc(C(C(C)=O)=C(C)O)oc23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,both_wrong,0,0.6239233647114868,0.8765651120530765
930,ecfp4_feature_930,1.0,1.1888104884543955,1.1888104884543955,1.1888104884543955,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
367,ecfp4_feature_367,1.0,0.6917256120642715,0.6917256120642715,0.6917256120642715,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
443,ecfp4_feature_443,1.0,0.5694462835589515,0.5694462835589515,0.5694462835589515,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
375,ecfp4_feature_375,1.0,0.4161736686141241,0.4161736686141241,0.4161736686141241,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
875,ecfp4_feature_875,1.0,0.34259619282480425,0.34259619282480425,0.34259619282480425,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
378,ecfp4_feature_378,1.0,-0.31284441751606296,-0.31284441751606296,0.31284441751606296,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
831,ecfp4_feature_831,1.0,0.19592110106255758,0.19592110106255758,0.19592110106255758,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
36,ecfp4_feature_36,1.0,-0.12125533118209646,-0.12125533118209646,0.12125533118209646,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
356,ecfp4_feature_356,1.0,0.09871925653144614,0.09871925653144614,0.09871925653144614,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
715,ecfp4_feature_715,1.0,-0.07980574812199505,-0.07980574812199505,0.07980574812199505,toward_inactive,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
849,ecfp4_feature_849,1.0,0.0694987192841752,0.0694987192841752,0.0694987192841752,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
640,ecfp4_feature_640,1.0,0.029800467177878442,0.029800467177878442,0.029800467177878442,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
160,ecfp4_feature_160,1.0,0.019160513445486603,0.019160513445486603,0.019160513445486603,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
350,ecfp4_feature_350,1.0,0.018735749368944975,0.018735749368944975,0.018735749368944975,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
650,ecfp4_feature_650,1.0,0.01596175938700963,0.01596175938700963,0.01596175938700963,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
486,ecfp4_feature_486,1.0,0.0055318710842768406,0.0055318710842768406,0.0055318710842768406,toward_active,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
0,ecfp4_feature_0,1.0,0.0,0.0,0.0,zero,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
1,ecfp4_feature_1,0.0,0.0,0.0,0.0,zero,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
2,ecfp4_feature_2,0.0,0.0,0.0,0.0,zero,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
3,ecfp4_feature_3,0.0,-0.17166953755953543,-0.0,0.0,zero,Logistic Regression,ecfp4,OOD holdout,1,lr,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3cc(Nc4nc(Cl)nc(Nc5ccc(S(=O)(=O)O)cc5)n4)ccc3S(=O)(=O)O)c(O)c12)c1ccccc1.[NaH],ood_correct_random_wrong,0,0.2072269670858506,0.5530422986835635
675,ecfp4_feature_675,1.0,0.859931570498378,0.859931570498378,0.859931570498378,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
121,ecfp4_feature_121,1.0,0.7204128083115536,0.7204128083115536,0.7204128083115536,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
940,ecfp4_feature_940,1.0,-0.6948338843640998,-0.6948338843640998,0.6948338843640998,toward_inactive,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
314,ecfp4_feature_314,1.0,-0.6947366684134323,-0.6947366684134323,0.6947366684134323,toward_inactive,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
294,ecfp4_feature_294,1.0,-0.6717247983225099,-0.6717247983225099,0.6717247983225099,toward_inactive,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
430,ecfp4_feature_430,1.0,0.6681339014703412,0.6681339014703412,0.6681339014703412,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
623,ecfp4_feature_623,1.0,0.6416275972192779,0.6416275972192779,0.6416275972192779,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
255,ecfp4_feature_255,1.0,0.6399250338884875,0.6399250338884875,0.6399250338884875,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
893,ecfp4_feature_893,1.0,-0.6155726424653328,-0.6155726424653328,0.6155726424653328,toward_inactive,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
378,ecfp4_feature_378,1.0,-0.6139670412129568,-0.6139670412129568,0.6139670412129568,toward_inactive,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
650,ecfp4_feature_650,1.0,0.6002008801904725,0.6002008801904725,0.6002008801904725,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
436,ecfp4_feature_436,1.0,0.5471427456669902,0.5471427456669902,0.5471427456669902,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
43,ecfp4_feature_43,1.0,-0.47119824863956483,-0.47119824863956483,0.47119824863956483,toward_inactive,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
1012,ecfp4_feature_1012,1.0,0.46598673275843955,0.46598673275843955,0.46598673275843955,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
446,ecfp4_feature_446,1.0,0.4631875229742526,0.4631875229742526,0.4631875229742526,toward_active,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
887,ecfp4_feature_887,1.0,-0.35884298706575424,-0.35884298706575424,0.35884298706575424,toward_inactive,Logistic Regression,ecfp4,OOD holdout,2,lr,CCCCCCCN1C(=O)C(O)(c2ccc(C3(O)C(=O)N(CCCCCCC)c4ccccc43)s2)c2ccccc21,both_correct,0,0.4991501563521734,0.0112080532215007
