mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
1.4591290950775146,0.05130267143249512,0.048918962478637695,0.008056879043579102,1.0,1.0,300,1,3,0.1,0.8,"{'subsample': 1.0, 'reg_lambda': 1.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.3187301334826501,0.3634456235451028,0.34108787851387645,0.02235774503122634,29,0.7202980156025615,0.6942994665854788,0.7072987410940201,0.012999274508541325
1.9702556133270264,0.1673285961151123,0.061713218688964844,0.011862039566040039,0.8,5.0,300,5,5,0.03,0.8,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",0.33604645965885527,0.3591779388654146,0.34761219926213494,0.011565739603279668,10,0.6292190469097837,0.5833482009096395,0.6062836239097116,0.02293542300007212
1.2743045091629028,0.018852591514587402,0.07286655902862549,0.0036944150924682617,1.0,5.0,200,1,5,0.1,0.8,"{'subsample': 1.0, 'reg_lambda': 5.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.3255877090019317,0.363636375498418,0.34461204225017483,0.019024333248243153,17,0.8688997497547533,0.813105686915064,0.8410027183349087,0.02789703141984462
1.699076533317566,0.02701723575592041,0.09271526336669922,0.0032815933227539062,0.8,5.0,300,5,4,0.05,1.0,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",0.3275730250548144,0.35978582690974725,0.34367942598228085,0.01610640092746643,20,0.6674212226289757,0.6213476038948881,0.6443844132619319,0.023036809367043828
0.6862252950668335,0.011443734169006348,0.03449881076812744,0.00024211406707763672,1.0,5.0,100,5,4,0.03,0.8,"{'subsample': 1.0, 'reg_lambda': 5.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",0.309508759849816,0.324463960798203,0.3169863603240095,0.007477600474193491,40,0.4708979917651963,0.3966240404659366,0.43376101611556644,0.037136975649629866
1.2079389095306396,0.14146637916564941,0.05840575695037842,0.0010722875595092773,1.0,1.0,200,1,4,0.1,0.8,"{'subsample': 1.0, 'reg_lambda': 1.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.32453299011359116,0.35870256804524236,0.34161777907941676,0.017084788965825604,26,0.8298938077015809,0.7853019065076786,0.8075978571046298,0.022295950596951164
1.5073926448822021,0.0029714107513427734,0.06908941268920898,0.004807710647583008,0.8,5.0,300,5,3,0.1,1.0,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.32333990159587095,0.34688661132264903,0.33511325645926,0.01177335486338904,36,0.6829722420189129,0.6265663550049295,0.6547692985119212,0.028202943506991707
0.5802966356277466,0.030492424964904785,0.037590622901916504,0.007066607475280762,0.8,1.0,100,1,3,0.05,0.8,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.31640416233460744,0.34042292628161086,0.32841354430810915,0.01200938197350171,39,0.4984576304344465,0.43433530313012936,0.46639646678228797,0.03206116365215858
1.3893699645996094,0.05400514602661133,0.060216307640075684,0.010854601860046387,1.0,1.0,300,1,3,0.03,0.8,"{'subsample': 1.0, 'reg_lambda': 1.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",0.3215447326911032,0.36432265439108197,0.3429336935410926,0.021388960849989397,21,0.520439132320708,0.4773893875115179,0.49891425991611293,0.02152487240459508
1.6050212383270264,0.11455464363098145,0.06911802291870117,0.01887345314025879,0.8,1.0,200,5,5,0.03,1.0,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",0.33871109472605043,0.36289262625068147,0.3508018604883659,0.01209076576231552,4,0.6132601716100595,0.5697993184109336,0.5915297450104966,0.02173042659956298
1.9095263481140137,0.07138371467590332,0.0564267635345459,0.009044408798217773,0.8,5.0,300,5,5,0.03,1.0,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",0.33560696015517705,0.35944853585433784,0.34752774800475744,0.011920787849580394,11,0.6324774706748678,0.5972268138362918,0.6148521422555798,0.01762532841928799
1.4808533191680908,0.044760704040527344,0.057421207427978516,0.0036611557006835938,1.0,1.0,300,1,3,0.03,1.0,"{'subsample': 1.0, 'reg_lambda': 1.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",0.332014745794018,0.3627939126455079,0.34740432921976294,0.015389583425744952,12,0.5274735998621498,0.48067961689231525,0.5040766083772326,0.02339699148491728
1.4992790222167969,0.029128313064575195,0.05655395984649658,0.009745240211486816,0.8,5.0,200,5,5,0.1,1.0,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.3309986114867556,0.35199561590831163,0.3414971136975336,0.010498502210778027,27,0.8003074290702246,0.762070696360152,0.7811890627151883,0.019118366355036276
1.3420718908309937,0.01867806911468506,0.07063007354736328,0.003831148147583008,1.0,5.0,200,1,5,0.03,0.8,"{'subsample': 1.0, 'reg_lambda': 5.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",0.33415502427267446,0.36473528341775874,0.34944515384521657,0.015290129572542138,7,0.6227409480405721,0.5677103067718408,0.5952256274062064,0.02751532063436568
0.7255140542984009,0.060021281242370605,0.03763079643249512,0.0014793872833251953,1.0,1.0,100,5,4,0.05,1.0,"{'subsample': 1.0, 'reg_lambda': 1.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",0.3205079504219561,0.3547578878503137,0.3376329191361349,0.01712496871417879,33,0.5257564893539616,0.46985916683892603,0.4978078280964438,0.02794866125751777
1.594702124595642,0.020250678062438965,0.04219222068786621,0.0004367828369140625,1.0,5.0,300,5,4,0.05,1.0,"{'subsample': 1.0, 'reg_lambda': 5.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",0.32306140207262823,0.3614307801717124,0.3422460911221703,0.01918468904954207,23,0.6446239350253223,0.5998857208893621,0.6222548279573422,0.02236910706798012
0.575469970703125,0.009954690933227539,0.030391216278076172,0.0003669261932373047,1.0,1.0,100,5,3,0.1,0.8,"{'subsample': 1.0, 'reg_lambda': 1.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.3345148914041667,0.35966674770001533,0.347090819552091,0.012575928147924326,14,0.5213456235848227,0.4763258513142579,0.49883573744954035,0.022509886135282403
1.159933090209961,0.03165841102600098,0.05634868144989014,0.0011936426162719727,1.0,5.0,200,1,4,0.1,1.0,"{'subsample': 1.0, 'reg_lambda': 5.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.3218583138308924,0.362066114331852,0.3419622140813722,0.020103900250479784,25,0.7380672488780294,0.6831783651350326,0.710622807006531,0.027444441871498415
1.765726089477539,0.09176754951477051,0.06761360168457031,0.02392721176147461,0.8,5.0,300,1,4,0.03,1.0,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",0.33395789438887663,0.37061759228089214,0.3522877433348844,0.018329848946007754,2,0.6273384313908396,0.5870820399471813,0.6072102356690104,0.020128195721829112
1.2697685956954956,0.0808795690536499,0.06028854846954346,0.001317143440246582,0.8,5.0,200,1,4,0.05,1.0,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",0.32041417005660294,0.3755523041742224,0.3479832371154127,0.027569067058809738,9,0.6380981489650936,0.6003702849062155,0.6192342169356546,0.01886393202943909
1.4027119874954224,0.06499850749969482,0.057117581367492676,0.0058623552322387695,0.8,5.0,200,1,5,0.05,0.8,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.33369901571000266,0.3728512018047715,0.3532751087573871,0.01957609304738442,1,0.7449222378155499,0.7034352717145625,0.7241787547650562,0.020743483050493672
0.7783421277999878,0.09347403049468994,0.03106534481048584,0.0008238554000854492,1.0,5.0,100,5,4,0.1,1.0,"{'subsample': 1.0, 'reg_lambda': 5.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.3295530149813089,0.3531357857155492,0.34134440034842906,0.011791385367120155,28,0.5919812270259229,0.5417566274185137,0.5668689272222183,0.025112299803704607
1.0306490659713745,0.05481922626495361,0.0454174280166626,0.0017691850662231445,0.8,1.0,200,5,3,0.05,1.0,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",0.32181156673111183,0.3665890735327336,0.3442003201319227,0.022388753400810896,19,0.5469198826441138,0.4779559742432045,0.5124379284436592,0.03448195420045466
1.4046653509140015,0.04845297336578369,0.05515646934509277,0.002962827682495117,1.0,1.0,300,5,3,0.05,0.8,"{'subsample': 1.0, 'reg_lambda': 1.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.32432983107446484,0.3611067668676684,0.34271829897106665,0.018388467896601784,22,0.5786340774871598,0.5327096380933708,0.5556718577902653,0.022962219696894492
1.4731346368789673,0.16646873950958252,0.06733155250549316,0.0007905960083007812,1.0,5.0,200,5,5,0.1,1.0,"{'subsample': 1.0, 'reg_lambda': 5.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.33576898384021747,0.3585982355794367,0.3471836097098271,0.011414625869609618,13,0.7977672970491536,0.7511083492526719,0.7744378231509128,0.02332947389824086
1.1287965774536133,0.15495038032531738,0.05340754985809326,0.007687926292419434,1.0,1.0,200,1,3,0.05,0.8,"{'subsample': 1.0, 'reg_lambda': 1.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.32666254236754283,0.3660702929212066,0.3463664176443747,0.019703875276831873,16,0.5390133234282384,0.49651826178134184,0.51776579260479,0.02124753082344827
0.7881859540939331,0.13527047634124756,0.030362963676452637,0.0002802610397338867,0.8,5.0,100,5,3,0.1,1.0,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.31767629175674955,0.3479801375291583,0.3328282146429539,0.015151922886204372,37,0.5279209181074215,0.4455131085543914,0.48671701333090645,0.04120390477651503
1.946934700012207,0.06648612022399902,0.05858027935028076,0.011144280433654785,0.8,1.0,300,5,5,0.05,0.8,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.34467045098770144,0.3543651943913888,0.3495178226895451,0.0048473717018436835,6,0.7903989333969815,0.7586826050322225,0.774540769214602,0.01585816418237951
1.8038568496704102,0.08276128768920898,0.0518420934677124,0.012950301170349121,0.8,5.0,300,1,4,0.05,1.0,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",0.32977428913854323,0.36934138788778775,0.34955783851316546,0.01978354937462226,5,0.7211635597701304,0.6857971837598482,0.7034803717649893,0.01768318800514107
1.8622143268585205,0.03617978096008301,0.05330860614776611,0.0079268217086792,0.8,1.0,300,5,5,0.1,1.0,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.3287147321436669,0.3450200624977179,0.3368673973206924,0.008152665177025481,35,0.92606108651053,0.9010701884939395,0.9135656375022347,0.012495449008295245
