feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance
927,ecfp4_bit_927,0.0023397880867927273,13.0,True,0.0023397880867927273,128
799,ecfp4_bit_799,0.0022925568036436224,8.0,True,0.0022925568036436224,129
721,ecfp4_bit_721,0.002272671490449977,6.0,True,0.002272671490449977,130
960,ecfp4_bit_960,0.0022000541950615354,9.0,True,0.0022000541950615354,131
90,ecfp4_bit_90,0.0022000541950615354,14.0,True,0.0022000541950615354,132
268,ecfp4_bit_268,0.0021589477482785776,12.0,True,0.0021589477482785776,133
333,ecfp4_bit_333,0.002051889888000796,13.0,True,0.002051889888000796,134
363,ecfp4_bit_363,0.0020110673029104485,11.0,True,0.0020110673029104485,135
91,ecfp4_bit_91,0.001717305418115344,7.0,True,0.001717305418115344,136
179,ecfp4_bit_179,0.0016500414869555387,9.0,True,0.0016500414869555387,137
433,ecfp4_bit_433,0.000980768060534494,6.0,True,0.000980768060534494,138
602,ecfp4_bit_602,0.000664714542546541,9.0,True,0.000664714542546541,139
92,ecfp4_bit_92,0.0006155186028071758,12.0,True,0.0006155186028071758,140
103,ecfp4_bit_103,0.0005391710333727154,13.0,True,0.0005391710333727154,141
184,ecfp4_bit_184,0.00046764598274570045,10.0,True,0.00046764598274570045,142
446,ecfp4_bit_446,0.00022210061709147805,11.0,True,0.00022210061709147805,143
63,ecfp4_bit_63,0.00022021314522406736,14.0,True,0.00022021314522406736,144
121,ecfp4_bit_121,0.00017645750632073966,14.0,True,0.00017645750632073966,145
305,ecfp4_bit_305,0.00013081439555000203,8.0,True,0.00013081439555000203,146
896,ecfp4_bit_896,7.393631003073885e-05,7.0,True,7.393631003073885e-05,147
890,ecfp4_bit_890,4.079466007348312e-05,8.0,True,4.079466007348312e-05,148
771,ecfp4_bit_771,0.0,13.0,True,0.0,149
0,ecfp4_bit_0,0.0,,False,0.0,150
1,ecfp4_bit_1,0.0,,False,0.0,151
2,ecfp4_bit_2,0.0,,False,0.0,152
3,ecfp4_bit_3,0.0,,False,0.0,153
5,ecfp4_bit_5,0.0,,False,0.0,154
6,ecfp4_bit_6,0.0,,False,0.0,155
7,ecfp4_bit_7,0.0,,False,0.0,156
8,ecfp4_bit_8,0.0,,False,0.0,157
9,ecfp4_bit_9,0.0,,False,0.0,158
10,ecfp4_bit_10,0.0,,False,0.0,159
11,ecfp4_bit_11,0.0,,False,0.0,160
12,ecfp4_bit_12,0.0,,False,0.0,161
13,ecfp4_bit_13,0.0,,False,0.0,162
15,ecfp4_bit_15,0.0,,False,0.0,163
16,ecfp4_bit_16,0.0,,False,0.0,164
17,ecfp4_bit_17,0.0,,False,0.0,165
18,ecfp4_bit_18,0.0,,False,0.0,166
19,ecfp4_bit_19,0.0,,False,0.0,167
20,ecfp4_bit_20,0.0,,False,0.0,168
21,ecfp4_bit_21,0.0,,False,0.0,169
22,ecfp4_bit_22,0.0,,False,0.0,170
23,ecfp4_bit_23,0.0,,False,0.0,171
24,ecfp4_bit_24,0.0,,False,0.0,172
25,ecfp4_bit_25,0.0,,False,0.0,173
26,ecfp4_bit_26,0.0,,False,0.0,174
27,ecfp4_bit_27,0.0,,False,0.0,175
28,ecfp4_bit_28,0.0,,False,0.0,176
29,ecfp4_bit_29,0.0,,False,0.0,177
30,ecfp4_bit_30,0.0,,False,0.0,178
31,ecfp4_bit_31,0.0,,False,0.0,179
32,ecfp4_bit_32,0.0,,False,0.0,180
34,ecfp4_bit_34,0.0,,False,0.0,181
35,ecfp4_bit_35,0.0,,False,0.0,182
36,ecfp4_bit_36,0.0,,False,0.0,183
37,ecfp4_bit_37,0.0,,False,0.0,184
38,ecfp4_bit_38,0.0,,False,0.0,185
39,ecfp4_bit_39,0.0,,False,0.0,186
40,ecfp4_bit_40,0.0,,False,0.0,187
41,ecfp4_bit_41,0.0,,False,0.0,188
42,ecfp4_bit_42,0.0,,False,0.0,189
44,ecfp4_bit_44,0.0,,False,0.0,190
45,ecfp4_bit_45,0.0,,False,0.0,191
46,ecfp4_bit_46,0.0,,False,0.0,192
47,ecfp4_bit_47,0.0,,False,0.0,193
48,ecfp4_bit_48,0.0,,False,0.0,194
49,ecfp4_bit_49,0.0,,False,0.0,195
50,ecfp4_bit_50,0.0,,False,0.0,196
51,ecfp4_bit_51,0.0,,False,0.0,197
52,ecfp4_bit_52,0.0,,False,0.0,198
54,ecfp4_bit_54,0.0,,False,0.0,199
55,ecfp4_bit_55,0.0,,False,0.0,200
56,ecfp4_bit_56,0.0,,False,0.0,201
58,ecfp4_bit_58,0.0,,False,0.0,202
60,ecfp4_bit_60,0.0,,False,0.0,203
61,ecfp4_bit_61,0.0,,False,0.0,204
62,ecfp4_bit_62,0.0,,False,0.0,205
65,ecfp4_bit_65,0.0,,False,0.0,206
66,ecfp4_bit_66,0.0,,False,0.0,207
67,ecfp4_bit_67,0.0,,False,0.0,208
68,ecfp4_bit_68,0.0,,False,0.0,209
69,ecfp4_bit_69,0.0,,False,0.0,210
70,ecfp4_bit_70,0.0,,False,0.0,211
71,ecfp4_bit_71,0.0,,False,0.0,212
72,ecfp4_bit_72,0.0,,False,0.0,213
73,ecfp4_bit_73,0.0,,False,0.0,214
74,ecfp4_bit_74,0.0,,False,0.0,215
75,ecfp4_bit_75,0.0,,False,0.0,216
76,ecfp4_bit_76,0.0,,False,0.0,217
78,ecfp4_bit_78,0.0,,False,0.0,218
79,ecfp4_bit_79,0.0,,False,0.0,219
81,ecfp4_bit_81,0.0,,False,0.0,220
83,ecfp4_bit_83,0.0,,False,0.0,221
85,ecfp4_bit_85,0.0,,False,0.0,222
86,ecfp4_bit_86,0.0,,False,0.0,223
87,ecfp4_bit_87,0.0,,False,0.0,224
88,ecfp4_bit_88,0.0,,False,0.0,225
89,ecfp4_bit_89,0.0,,False,0.0,226
93,ecfp4_bit_93,0.0,,False,0.0,227
94,ecfp4_bit_94,0.0,,False,0.0,228
95,ecfp4_bit_95,0.0,,False,0.0,229
96,ecfp4_bit_96,0.0,,False,0.0,230
97,ecfp4_bit_97,0.0,,False,0.0,231
98,ecfp4_bit_98,0.0,,False,0.0,232
99,ecfp4_bit_99,0.0,,False,0.0,233
100,ecfp4_bit_100,0.0,,False,0.0,234
101,ecfp4_bit_101,0.0,,False,0.0,235
102,ecfp4_bit_102,0.0,,False,0.0,236
105,ecfp4_bit_105,0.0,,False,0.0,237
106,ecfp4_bit_106,0.0,,False,0.0,238
107,ecfp4_bit_107,0.0,,False,0.0,239
108,ecfp4_bit_108,0.0,,False,0.0,240
109,ecfp4_bit_109,0.0,,False,0.0,241
110,ecfp4_bit_110,0.0,,False,0.0,242
111,ecfp4_bit_111,0.0,,False,0.0,243
113,ecfp4_bit_113,0.0,,False,0.0,244
115,ecfp4_bit_115,0.0,,False,0.0,245
116,ecfp4_bit_116,0.0,,False,0.0,246
117,ecfp4_bit_117,0.0,,False,0.0,247
118,ecfp4_bit_118,0.0,,False,0.0,248
120,ecfp4_bit_120,0.0,,False,0.0,249
123,ecfp4_bit_123,0.0,,False,0.0,250
124,ecfp4_bit_124,0.0,,False,0.0,251
125,ecfp4_bit_125,0.0,,False,0.0,252
126,ecfp4_bit_126,0.0,,False,0.0,253
127,ecfp4_bit_127,0.0,,False,0.0,254
128,ecfp4_bit_128,0.0,,False,0.0,255
129,ecfp4_bit_129,0.0,,False,0.0,256
130,ecfp4_bit_130,0.0,,False,0.0,257
131,ecfp4_bit_131,0.0,,False,0.0,258
132,ecfp4_bit_132,0.0,,False,0.0,259
133,ecfp4_bit_133,0.0,,False,0.0,260
134,ecfp4_bit_134,0.0,,False,0.0,261
135,ecfp4_bit_135,0.0,,False,0.0,262
136,ecfp4_bit_136,0.0,,False,0.0,263
137,ecfp4_bit_137,0.0,,False,0.0,264
139,ecfp4_bit_139,0.0,,False,0.0,265
141,ecfp4_bit_141,0.0,,False,0.0,266
143,ecfp4_bit_143,0.0,,False,0.0,267
144,ecfp4_bit_144,0.0,,False,0.0,268
145,ecfp4_bit_145,0.0,,False,0.0,269
146,ecfp4_bit_146,0.0,,False,0.0,270
147,ecfp4_bit_147,0.0,,False,0.0,271
148,ecfp4_bit_148,0.0,,False,0.0,272
149,ecfp4_bit_149,0.0,,False,0.0,273
150,ecfp4_bit_150,0.0,,False,0.0,274
151,ecfp4_bit_151,0.0,,False,0.0,275
152,ecfp4_bit_152,0.0,,False,0.0,276
153,ecfp4_bit_153,0.0,,False,0.0,277
154,ecfp4_bit_154,0.0,,False,0.0,278
156,ecfp4_bit_156,0.0,,False,0.0,279
157,ecfp4_bit_157,0.0,,False,0.0,280
158,ecfp4_bit_158,0.0,,False,0.0,281
159,ecfp4_bit_159,0.0,,False,0.0,282
160,ecfp4_bit_160,0.0,,False,0.0,283
161,ecfp4_bit_161,0.0,,False,0.0,284
162,ecfp4_bit_162,0.0,,False,0.0,285
163,ecfp4_bit_163,0.0,,False,0.0,286
164,ecfp4_bit_164,0.0,,False,0.0,287
165,ecfp4_bit_165,0.0,,False,0.0,288
166,ecfp4_bit_166,0.0,,False,0.0,289
168,ecfp4_bit_168,0.0,,False,0.0,290
169,ecfp4_bit_169,0.0,,False,0.0,291
170,ecfp4_bit_170,0.0,,False,0.0,292
171,ecfp4_bit_171,0.0,,False,0.0,293
172,ecfp4_bit_172,0.0,,False,0.0,294
173,ecfp4_bit_173,0.0,,False,0.0,295
174,ecfp4_bit_174,0.0,,False,0.0,296
176,ecfp4_bit_176,0.0,,False,0.0,297
177,ecfp4_bit_177,0.0,,False,0.0,298
178,ecfp4_bit_178,0.0,,False,0.0,299
180,ecfp4_bit_180,0.0,,False,0.0,300
181,ecfp4_bit_181,0.0,,False,0.0,301
182,ecfp4_bit_182,0.0,,False,0.0,302
183,ecfp4_bit_183,0.0,,False,0.0,303
185,ecfp4_bit_185,0.0,,False,0.0,304
186,ecfp4_bit_186,0.0,,False,0.0,305
187,ecfp4_bit_187,0.0,,False,0.0,306
188,ecfp4_bit_188,0.0,,False,0.0,307
189,ecfp4_bit_189,0.0,,False,0.0,308
190,ecfp4_bit_190,0.0,,False,0.0,309
192,ecfp4_bit_192,0.0,,False,0.0,310
193,ecfp4_bit_193,0.0,,False,0.0,311
194,ecfp4_bit_194,0.0,,False,0.0,312
195,ecfp4_bit_195,0.0,,False,0.0,313
197,ecfp4_bit_197,0.0,,False,0.0,314
198,ecfp4_bit_198,0.0,,False,0.0,315
199,ecfp4_bit_199,0.0,,False,0.0,316
200,ecfp4_bit_200,0.0,,False,0.0,317
201,ecfp4_bit_201,0.0,,False,0.0,318
202,ecfp4_bit_202,0.0,,False,0.0,319
203,ecfp4_bit_203,0.0,,False,0.0,320
204,ecfp4_bit_204,0.0,,False,0.0,321
205,ecfp4_bit_205,0.0,,False,0.0,322
206,ecfp4_bit_206,0.0,,False,0.0,323
207,ecfp4_bit_207,0.0,,False,0.0,324
208,ecfp4_bit_208,0.0,,False,0.0,325
209,ecfp4_bit_209,0.0,,False,0.0,326
210,ecfp4_bit_210,0.0,,False,0.0,327
211,ecfp4_bit_211,0.0,,False,0.0,328
212,ecfp4_bit_212,0.0,,False,0.0,329
214,ecfp4_bit_214,0.0,,False,0.0,330
215,ecfp4_bit_215,0.0,,False,0.0,331
217,ecfp4_bit_217,0.0,,False,0.0,332
218,ecfp4_bit_218,0.0,,False,0.0,333
219,ecfp4_bit_219,0.0,,False,0.0,334
220,ecfp4_bit_220,0.0,,False,0.0,335
222,ecfp4_bit_222,0.0,,False,0.0,336
223,ecfp4_bit_223,0.0,,False,0.0,337
224,ecfp4_bit_224,0.0,,False,0.0,338
225,ecfp4_bit_225,0.0,,False,0.0,339
226,ecfp4_bit_226,0.0,,False,0.0,340
227,ecfp4_bit_227,0.0,,False,0.0,341
228,ecfp4_bit_228,0.0,,False,0.0,342
229,ecfp4_bit_229,0.0,,False,0.0,343
230,ecfp4_bit_230,0.0,,False,0.0,344
231,ecfp4_bit_231,0.0,,False,0.0,345
233,ecfp4_bit_233,0.0,,False,0.0,346
235,ecfp4_bit_235,0.0,,False,0.0,347
237,ecfp4_bit_237,0.0,,False,0.0,348
238,ecfp4_bit_238,0.0,,False,0.0,349
239,ecfp4_bit_239,0.0,,False,0.0,350
241,ecfp4_bit_241,0.0,,False,0.0,351
242,ecfp4_bit_242,0.0,,False,0.0,352
243,ecfp4_bit_243,0.0,,False,0.0,353
244,ecfp4_bit_244,0.0,,False,0.0,354
245,ecfp4_bit_245,0.0,,False,0.0,355
246,ecfp4_bit_246,0.0,,False,0.0,356
249,ecfp4_bit_249,0.0,,False,0.0,357
251,ecfp4_bit_251,0.0,,False,0.0,358
252,ecfp4_bit_252,0.0,,False,0.0,359
253,ecfp4_bit_253,0.0,,False,0.0,360
254,ecfp4_bit_254,0.0,,False,0.0,361
256,ecfp4_bit_256,0.0,,False,0.0,362
257,ecfp4_bit_257,0.0,,False,0.0,363
258,ecfp4_bit_258,0.0,,False,0.0,364
259,ecfp4_bit_259,0.0,,False,0.0,365
260,ecfp4_bit_260,0.0,,False,0.0,366
261,ecfp4_bit_261,0.0,,False,0.0,367
262,ecfp4_bit_262,0.0,,False,0.0,368
263,ecfp4_bit_263,0.0,,False,0.0,369
264,ecfp4_bit_264,0.0,,False,0.0,370
265,ecfp4_bit_265,0.0,,False,0.0,371
266,ecfp4_bit_266,0.0,,False,0.0,372
267,ecfp4_bit_267,0.0,,False,0.0,373
269,ecfp4_bit_269,0.0,,False,0.0,374
271,ecfp4_bit_271,0.0,,False,0.0,375
273,ecfp4_bit_273,0.0,,False,0.0,376
274,ecfp4_bit_274,0.0,,False,0.0,377
275,ecfp4_bit_275,0.0,,False,0.0,378
276,ecfp4_bit_276,0.0,,False,0.0,379
278,ecfp4_bit_278,0.0,,False,0.0,380
279,ecfp4_bit_279,0.0,,False,0.0,381
280,ecfp4_bit_280,0.0,,False,0.0,382
282,ecfp4_bit_282,0.0,,False,0.0,383
284,ecfp4_bit_284,0.0,,False,0.0,384
285,ecfp4_bit_285,0.0,,False,0.0,385
286,ecfp4_bit_286,0.0,,False,0.0,386
288,ecfp4_bit_288,0.0,,False,0.0,387
290,ecfp4_bit_290,0.0,,False,0.0,388
291,ecfp4_bit_291,0.0,,False,0.0,389
292,ecfp4_bit_292,0.0,,False,0.0,390
293,ecfp4_bit_293,0.0,,False,0.0,391
294,ecfp4_bit_294,0.0,,False,0.0,392
295,ecfp4_bit_295,0.0,,False,0.0,393
296,ecfp4_bit_296,0.0,,False,0.0,394
297,ecfp4_bit_297,0.0,,False,0.0,395
298,ecfp4_bit_298,0.0,,False,0.0,396
299,ecfp4_bit_299,0.0,,False,0.0,397
300,ecfp4_bit_300,0.0,,False,0.0,398
302,ecfp4_bit_302,0.0,,False,0.0,399
303,ecfp4_bit_303,0.0,,False,0.0,400
304,ecfp4_bit_304,0.0,,False,0.0,401
306,ecfp4_bit_306,0.0,,False,0.0,402
307,ecfp4_bit_307,0.0,,False,0.0,403
308,ecfp4_bit_308,0.0,,False,0.0,404
309,ecfp4_bit_309,0.0,,False,0.0,405
310,ecfp4_bit_310,0.0,,False,0.0,406
311,ecfp4_bit_311,0.0,,False,0.0,407
312,ecfp4_bit_312,0.0,,False,0.0,408
313,ecfp4_bit_313,0.0,,False,0.0,409
315,ecfp4_bit_315,0.0,,False,0.0,410
316,ecfp4_bit_316,0.0,,False,0.0,411
317,ecfp4_bit_317,0.0,,False,0.0,412
318,ecfp4_bit_318,0.0,,False,0.0,413
319,ecfp4_bit_319,0.0,,False,0.0,414
321,ecfp4_bit_321,0.0,,False,0.0,415
322,ecfp4_bit_322,0.0,,False,0.0,416
323,ecfp4_bit_323,0.0,,False,0.0,417
324,ecfp4_bit_324,0.0,,False,0.0,418
325,ecfp4_bit_325,0.0,,False,0.0,419
326,ecfp4_bit_326,0.0,,False,0.0,420
327,ecfp4_bit_327,0.0,,False,0.0,421
328,ecfp4_bit_328,0.0,,False,0.0,422
329,ecfp4_bit_329,0.0,,False,0.0,423
330,ecfp4_bit_330,0.0,,False,0.0,424
331,ecfp4_bit_331,0.0,,False,0.0,425
332,ecfp4_bit_332,0.0,,False,0.0,426
334,ecfp4_bit_334,0.0,,False,0.0,427
335,ecfp4_bit_335,0.0,,False,0.0,428
336,ecfp4_bit_336,0.0,,False,0.0,429
337,ecfp4_bit_337,0.0,,False,0.0,430
338,ecfp4_bit_338,0.0,,False,0.0,431
339,ecfp4_bit_339,0.0,,False,0.0,432
340,ecfp4_bit_340,0.0,,False,0.0,433
341,ecfp4_bit_341,0.0,,False,0.0,434
342,ecfp4_bit_342,0.0,,False,0.0,435
343,ecfp4_bit_343,0.0,,False,0.0,436
344,ecfp4_bit_344,0.0,,False,0.0,437
345,ecfp4_bit_345,0.0,,False,0.0,438
347,ecfp4_bit_347,0.0,,False,0.0,439
348,ecfp4_bit_348,0.0,,False,0.0,440
349,ecfp4_bit_349,0.0,,False,0.0,441
351,ecfp4_bit_351,0.0,,False,0.0,442
352,ecfp4_bit_352,0.0,,False,0.0,443
353,ecfp4_bit_353,0.0,,False,0.0,444
354,ecfp4_bit_354,0.0,,False,0.0,445
355,ecfp4_bit_355,0.0,,False,0.0,446
356,ecfp4_bit_356,0.0,,False,0.0,447
357,ecfp4_bit_357,0.0,,False,0.0,448
359,ecfp4_bit_359,0.0,,False,0.0,449
360,ecfp4_bit_360,0.0,,False,0.0,450
361,ecfp4_bit_361,0.0,,False,0.0,451
362,ecfp4_bit_362,0.0,,False,0.0,452
364,ecfp4_bit_364,0.0,,False,0.0,453
365,ecfp4_bit_365,0.0,,False,0.0,454
368,ecfp4_bit_368,0.0,,False,0.0,455
370,ecfp4_bit_370,0.0,,False,0.0,456
